gene_name	Chromosome	seqnames	Cell Type	LSK- WT rep1 (FPKM)	LSK- XistΔ/Δ rep1 (FPK	LSK- WT rep2 (FPKM)	LSK- XistΔ/Δ rep2 (FPK	FoldChange_1	FoldChange_2	FoldChange
Ogfod3	chr11	autosomes	LSK-	25.04287757	22.44382769	32.9225228	26.35343323	0.896216005	0.80046822	0.848342113
Rab10	chr12	autosomes	LSK-	74.6252846	70.94513129	94.00826235	74.64287063	0.950684901	0.794003301	0.872344101
Gm6682	chr12	autosomes	LSK-	2.915380555	2.80593082	3.86156832	2.787129815	0.962457822	0.721761104	0.842109463
Pum2	chr12	autosomes	LSK-	9.680671599	8.79071482	11.35343016	10.37526655	0.908068694	0.913844222	0.910956458
Itgb1bp1	chr12	autosomes	LSK-	19.14762955	19.12209007	23.60708913	20.06030836	0.99866618	0.84975781	0.924211995
Rnf144a	chr12	autosomes	LSK-	8.059306838	7.944113619	12.87507231	10.15760434	0.985706808	0.788935712	0.88732126
Cbll1	chr12	autosomes	LSK-	12.47508542	12.01713007	14.98906835	12.88866364	0.963290403	0.859870896	0.91158065
Arhgap5	chr12	autosomes	LSK-	1.797245775	0.902021571	1.869522659	1.643254348	0.501891051	0.878970009	0.69043053
Snx6	chr12	autosomes	LSK-	57.54241272	56.04791281	59.73982215	51.08873536	0.974027855	0.855187269	0.914607562
Prps1l3	chr12	autosomes	LSK-	36.29028301	34.61703329	51.77990202	40.59490435	0.953892624	0.783989594	0.868941109
Lrr1	chr12	autosomes	LSK-	14.93000787	13.30601931	15.66189385	13.39883915	0.891226544	0.855505681	0.873366112
Psma3	chr12	autosomes	LSK-	13.93203646	13.22742588	17.84374068	16.42867145	0.949425156	0.920696604	0.93506088
Prkch	chr12	autosomes	LSK-	9.193312094	8.5751717	13.45781804	12.13370231	0.932761948	0.901609925	0.917185936
Plekhg3	chr12	autosomes	LSK-	5.418396773	5.18815653	2.210157285	1.919179874	0.957507681	0.868345383	0.912926532
Churc1	chr12	autosomes	LSK-	46.54478068	42.84746106	63.11482997	47.13130471	0.920564249	0.746754839	0.833659544
Rad51b	chr12	autosomes	LSK-	6.107604723	5.906749565	5.748512556	5.356018676	0.967113923	0.931722532	0.949418228
Rnf113a2	chr12	autosomes	LSK-	27.07007774	22.25425904	25.34216843	22.03040859	0.822098084	0.869318214	0.845708149
Angel1	chr12	autosomes	LSK-	4.630081488	4.404582574	5.408654792	4.388208228	0.951296988	0.811330802	0.881313895
Irf2bpl	chr12	autosomes	LSK-	3.362193873	2.55168812	4.014097752	3.021181013	0.75893545	0.752642611	0.755789031
Rps6ka5	chr12	autosomes	LSK-	9.482526303	9.231681958	8.759170637	6.957122037	0.973546675	0.794267211	0.883906943
Btbd7	chr12	autosomes	LSK-	3.676650537	3.623638343	3.625385365	3.228079286	0.985581389	0.890409973	0.937995681
Ppp1r13b	chr12	autosomes	LSK-	11.6627843	8.98226303	12.47915732	9.838691158	0.770164551	0.788409899	0.779287225
5033406O09Rik	chr12	autosomes	LSK-	9.416748628	8.036926706	12.57646433	10.49099747	0.853471514	0.834177014	0.843824264
Crip1	chr12	autosomes	LSK-	138.1883982	111.0698212	174.6775665	145.3883122	0.803756485	0.832323893	0.818040189
Tmem121	chr12	autosomes	LSK-	3.199466055	1.037772418	2.854650904	0.316141498	0.324358002	0.110746115	0.217552059
Asb13	chr13	autosomes	LSK-	9.636774983	8.64398061	11.50230391	10.32221669	0.896978567	0.897404275	0.897191421
Rala	chr13	autosomes	LSK-	12.48837275	12.00617822	15.95143747	11.83048517	0.961388523	0.741656367	0.851522445
Hist1h2ak	chr13	autosomes	LSK-	12.02337724	4.064526247	5.770940363	3.963565056	0.33805196	0.68681442	0.51243319
Hist1h1b	chr13	autosomes	LSK-	58.2093515	46.88209247	108.8985942	49.75446052	0.805404823	0.456887997	0.63114641
Hist1h2an	chr13	autosomes	LSK-	46.73379294	35.80262975	27.59151716	13.53396804	0.766097239	0.490511919	0.628304579
Hist1h2bk	chr13	autosomes	LSK-	1.92119957	1.154061809	1.237289614	0.89025446	0.600698557	0.719519868	0.660109213
Hist1h2ag	chr13	autosomes	LSK-	2.498878436	1.322320907	1.505897024	0.878766199	0.52916576	0.583549994	0.556357877
Abt1	chr13	autosomes	LSK-	14.22791423	12.80417476	14.8079874	12.8817728	0.899933367	0.869920567	0.884926967
Hist1h2af	chr13	autosomes	LSK-	1.377036368	1.081995853	1.575018603	0.734961432	0.785742394	0.466636668	0.626189531
Hist1h1d	chr13	autosomes	LSK-	10.05978504	7.739474052	12.94214706	4.888786059	0.769347856	0.377741501	0.573544679
Hist1h3e	chr13	autosomes	LSK-	3.078679623	1.879171422	1.848372895	0.645735827	0.610382259	0.349353655	0.479867957
Hist1h2bg	chr13	autosomes	LSK-	37.57911642	16.59826758	1.702067517	1.308171718	0.441688607	0.768578041	0.605133324
Hist1h3d	chr13	autosomes	LSK-	10.47067276	5.210475046	4.178620783	1.485363231	0.497625622	0.355467344	0.426546483
Hist1h4d	chr13	autosomes	LSK-	63.87036956	60.96072944	130.7323525	62.95339405	0.954444602	0.481544108	0.717994355
Hist1h1e	chr13	autosomes	LSK-	35.68546256	33.88275837	49.67135074	23.94589928	0.949483514	0.482086735	0.715785124
Hist1h2bc	chr13	autosomes	LSK-	33.35219545	24.7085954	25.54303425	18.39012252	0.740838648	0.719966247	0.730402448
Hist1h4c	chr13	autosomes	LSK-	2.334622262	2.261019055	2.421928606	1.699576696	0.968473184	0.701745168	0.835109176
Hist1h1c	chr13	autosomes	LSK-	86.49171698	54.73875154	26.32531093	14.23290829	0.63287854	0.540654898	0.586766719
Hist1h2ab	chr13	autosomes	LSK-	1.227988195	1.095997273	2.632531093	1.021669159	0.892514503	0.388093862	0.640304183
Hist1h1a	chr13	autosomes	LSK-	9.711271293	6.907615541	12.79162759	5.662539807	0.711298792	0.442675474	0.576987133
Tdp2	chr13	autosomes	LSK-	48.37349332	47.08073736	48.79570152	47.04159912	0.97327553	0.964052112	0.968663821
Psmg4	chr13	autosomes	LSK-	69.97194429	68.78626712	97.31811695	81.40700651	0.983054963	0.836504128	0.909779545
Tpmt	chr13	autosomes	LSK-	1.245060215	0.949898659	1.779261347	1.728938847	0.762933911	0.971717196	0.867325554
Higd2a	chr13	autosomes	LSK-	136.174397	129.364654	160.356788	130.8217244	0.949992487	0.815816568	0.882904527
Smad5	chr13	autosomes	LSK-	5.72809469	5.009168231	5.852107448	5.101268032	0.874491171	0.871697603	0.873094387
Klhl3	chr13	autosomes	LSK-	1.169400156	1.08855084	1.229006113	0.821790786	0.930862575	0.668662896	0.799762735
6720489N17Rik	chr13	autosomes	LSK-	1.958977882	1.794544597	1.54179702	1.365232733	0.916061694	0.885481497	0.900771595
Fancc	chr13	autosomes	LSK-	6.082577213	5.287470814	6.602785252	5.397523413	0.869281331	0.817461603	0.843371467
Zfp369	chr13	autosomes	LSK-	1.780057929	1.309372238	1.596585606	1.311728267	0.735578442	0.821583423	0.778580933
Zfp455	chr13	autosomes	LSK-	2.017614648	1.754262879	1.795790016	1.182499764	0.869473703	0.65848443	0.763979066
Zfp874b	chr13	autosomes	LSK-	2.69816912	2.447639044	3.241809896	2.958253004	0.90714812	0.912531302	0.909839711
Zfp65	chr13	autosomes	LSK-	2.124840337	2.123273891	2.323408124	2.112719348	0.999262794	0.909319084	0.954290939
Ndufs6	chr13	autosomes	LSK-	118.9785816	110.1806482	157.2322142	125.3771462	0.926054477	0.797401136	0.861727807
Zfp72	chr13	autosomes	LSK-	4.762280678	3.484407562	4.831963148	3.44669921	0.731667829	0.713312396	0.722490112
Mir682	chr13	autosomes	LSK-	785.1737956	678.1094474	1006.394699	739.5603455	0.863642484	0.73486113	0.799251807
Arrdc3	chr13	autosomes	LSK-	9.543267956	9.276950126	9.509938118	7.333864395	0.972093644	0.771178982	0.871636313
Mef2c	chr13	autosomes	LSK-	17.81231141	15.32602406	21.69582556	13.50205909	0.860417478	0.622334423	0.74137595
Zcchc9	chr13	autosomes	LSK-	17.24711085	15.1813827	19.02227102	18.3906856	0.880227583	0.966797581	0.923512582
Dhfr	chr13	autosomes	LSK-	12.02847186	11.46225889	14.8845	13.4689426	0.952927274	0.904897215	0.928912245
Zfyve16	chr13	autosomes	LSK-	1.927316121	1.873035071	1.627523351	1.120965489	0.971835938	0.688755396	0.830295667
Gm9776	chr13	autosomes	LSK-	2.392764195	1.846282322	2.723308027	2.423315431	0.771610644	0.889842576	0.83072661
F2r	chr13	autosomes	LSK-	14.9595679	11.01869495	36.73642829	28.28085211	0.736565055	0.769831294	0.753198174
F2rl2	chr13	autosomes	LSK-	4.762138297	3.139985624	5.117623351	3.346173004	0.659364644	0.653852926	0.656608785
Cd180	chr13	autosomes	LSK-	2.185153575	1.260644491	3.021865012	1.809318843	0.576913452	0.598742444	0.587827948
Ipo11	chr13	autosomes	LSK-	21.0931104	19.16579309	28.68610481	21.81361574	0.908628112	0.760424459	0.834526286
Mir1904	chr13	autosomes	LSK-	1.975917279	1.472017614	11.51732353	2.402675389	0.744979372	0.20861404	0.476796706
Il3ra	chr14	autosomes	LSK-	42.28781356	39.14679841	38.10938125	34.56601337	0.925722924	0.907021112	0.916372018
Rpl15	chr14	autosomes	LSK-	20.98354304	20.84651995	30.50790379	24.31593492	0.993469974	0.797037223	0.895253598
Gng2	chr14	autosomes	LSK-	9.556050587	9.281195803	12.55570351	8.394297495	0.971237617	0.668564489	0.819901053
Ppp3cb	chr14	autosomes	LSK-	12.36000819	12.08867441	12.28424068	11.08099983	0.978047443	0.902050042	0.940048743
1700112E06Rik	chr14	autosomes	LSK-	16.31053561	15.13705928	17.46833201	12.61512157	0.92805409	0.72217093	0.82511251
Ppif	chr14	autosomes	LSK-	110.2371432	105.916758	181.3502512	169.8229569	0.960808262	0.936436293	0.948622278
Zcchc24	chr14	autosomes	LSK-	1.25346981	0.643313755	1.477226019	0.781574045	0.513226366	0.529082236	0.521154301
Appl1	chr14	autosomes	LSK-	7.369758986	6.70263903	5.93179862	5.012484543	0.909478728	0.845019338	0.877249033
Rft1	chr14	autosomes	LSK-	15.77960966	15.18266816	18.11532693	14.64076913	0.962170072	0.808197897	0.885183984
Sh3bp5	chr14	autosomes	LSK-	4.700555336	3.538080346	3.731104522	2.405385538	0.752694117	0.644684576	0.698689347
Timm23	chr14	autosomes	LSK-	10.40149226	5.959011063	8.405069153	5.380390942	0.57289963	0.640136428	0.606518029
Gmfb	chr14	autosomes	LSK-	35.30945921	35.02914895	40.6745304	36.49808502	0.992061327	0.897320379	0.944690853
Naa30	chr14	autosomes	LSK-	10.77346239	10.5798264	13.30009455	11.70761991	0.982026577	0.880265916	0.931146246
Tep1	chr14	autosomes	LSK-	2.740838337	2.465444667	1.838224578	1.732562303	0.899522104	0.942519387	0.921020745
Oxa1l	chr14	autosomes	LSK-	28.72883674	27.7812827	33.45724698	33.18812031	0.96701732	0.991956102	0.979486711
Slc7a8	chr14	autosomes	LSK-	13.33504907	11.73235258	13.45631907	12.99299239	0.879813229	0.965568097	0.922690663
Pck2	chr14	autosomes	LSK-	35.25894742	33.96377581	46.45643106	45.59281112	0.963266867	0.98141011	0.972338488
Tgm1	chr14	autosomes	LSK-	1.702975944	1.586605811	2.062412084	1.972150825	0.931666602	0.9562351	0.943950851
Ripk3	chr14	autosomes	LSK-	69.44214117	62.93792969	69.41709852	65.66218702	0.906336248	0.945907974	0.926122111
Nynrin	chr14	autosomes	LSK-	3.390485335	3.316954299	4.472781481	2.738954755	0.978312534	0.612360511	0.795336523
Cryl1	chr14	autosomes	LSK-	18.06676137	16.24439296	30.07806802	23.26083945	0.899131428	0.773348854	0.836240141
Ift88	chr14	autosomes	LSK-	2.772316546	2.275675168	2.193063415	1.984534876	0.820856901	0.904914497	0.862885699
Trim13	chr14	autosomes	LSK-	6.745724659	5.659205526	13.01537016	9.377747348	0.838932185	0.720513303	0.779722744
Dleu7	chr14	autosomes	LSK-	3.368507627	1.989212992	3.844048781	2.248117323	0.590532429	0.584830592	0.58768151
Rnaseh2b	chr14	autosomes	LSK-	54.2044569	53.48162279	66.77992396	62.08784691	0.986664674	0.929738209	0.958201442
Pbk	chr14	autosomes	LSK-	70.57823603	68.73946651	71.83483235	59.74037162	0.973947075	0.831635151	0.902791113
Adam2	chr14	autosomes	LSK-	1.158273736	0.881710276	1.047439851	0.452091018	0.761227893	0.431615255	0.596421574
Ephx2	chr14	autosomes	LSK-	3.862094883	3.444566719	8.168170278	7.888390033	0.891890754	0.965747501	0.928819128
Dpysl2	chr14	autosomes	LSK-	5.972746343	4.099861332	10.77781514	5.172394481	0.686428168	0.479911226	0.583169697
5031414D18Rik	chr14	autosomes	LSK-	1.848462788	1.688017181	1.499480178	1.194444832	0.913200521	0.796572605	0.854886563
Elf1	chr14	autosomes	LSK-	53.54782523	53.2578625	56.09255441	47.99566899	0.994584977	0.855651334	0.925118155
Mzt1	chr14	autosomes	LSK-	38.73681801	36.83175987	56.74644817	52.30460196	0.950820479	0.921724683	0.936272581
Kctd12	chr14	autosomes	LSK-	6.506341449	5.018031978	3.522645618	2.638949012	0.77125248	0.749138374	0.760195427
Fbxl3	chr14	autosomes	LSK-	12.93229161	12.77865947	14.9005952	13.65636372	0.988120269	0.916497867	0.952309068
Slain1	chr14	autosomes	LSK-	14.47156933	12.85060632	14.75274268	12.71581105	0.887989825	0.861928614	0.874959219
Rnf219	chr14	autosomes	LSK-	17.67277865	15.99115431	20.22006304	15.27139072	0.904846636	0.755259303	0.830052969
Rap2a	chr14	autosomes	LSK-	5.208295858	5.058208176	6.609722723	3.913728695	0.971182958	0.592116925	0.781649941
Oxct1	chr15	autosomes	LSK-	42.79218899	41.59527773	54.9981259	44.87938175	0.972029679	0.816016565	0.894023122
Zfr	chr15	autosomes	LSK-	30.27438096	19.0017104	16.90295748	15.95400231	0.627649841	0.943858631	0.785754236
Ropn1l	chr15	autosomes	LSK-	3.113364165	2.989328077	3.138787073	2.045539718	0.960160109	0.651697509	0.805928809
Sdc2	chr15	autosomes	LSK-	2.224162847	0.842422395	1.386588215	0.18016153	0.378759314	0.129931531	0.254345423
Matn2	chr15	autosomes	LSK-	1.921738762	1.703824822	1.807152527	1.348678684	0.886605846	0.746300417	0.816453131
Rpl30	chr15	autosomes	LSK-	1.495656235	0.959398061	1.492889038	0.775708214	0.641456265	0.519602056	0.58052916
Stk3	chr15	autosomes	LSK-	13.51704318	13.09089385	11.71571292	11.16258598	0.968473184	0.952787598	0.960630391
Cox6c	chr15	autosomes	LSK-	206.4212588	177.6956452	227.4025368	155.5491594	0.860839848	0.684025612	0.77243273
Rnf19a	chr15	autosomes	LSK-	8.161304728	7.691946109	8.45599031	7.65837254	0.942489757	0.905674233	0.924081995
Pabpc1	chr15	autosomes	LSK-	143.3397013	128.3265284	169.4761905	120.0028286	0.895261587	0.708080753	0.80167117
Azin1	chr15	autosomes	LSK-	27.61002558	27.05329669	27.35697852	23.85196059	0.979835988	0.871878471	0.925857229
Lrp12	chr15	autosomes	LSK-	3.189472773	2.53546341	2.882569726	2.509217563	0.794947501	0.870479399	0.83271345
Trps1	chr15	autosomes	LSK-	1.332514299	1.102353908	1.010229291	0.582082132	0.827273605	0.576188135	0.70173087
Med30	chr15	autosomes	LSK-	45.11994804	43.68393947	69.10771923	54.35746362	0.968173532	0.786561389	0.877367461
Deptor	chr15	autosomes	LSK-	4.903608408	3.80409809	5.286913955	4.638394243	0.77577526	0.877334922	0.826555091
Ndufb9	chr15	autosomes	LSK-	321.8436075	306.8670575	497.2086952	369.4009001	0.953466374	0.742949397	0.848207885
Ndrg1	chr15	autosomes	LSK-	19.96428531	18.68290868	43.20903544	36.14995992	0.935816554	0.836629644	0.886223099
Khdrbs3	chr15	autosomes	LSK-	19.95749518	16.7404095	28.89804338	13.36578785	0.838803134	0.462515323	0.650659228
Ly6k	chr15	autosomes	LSK-	13.73251694	12.46168598	18.08375175	12.04036962	0.907458264	0.665811486	0.786634875
Dgat1	chr15	autosomes	LSK-	28.63542797	27.59173301	25.98030686	23.18443044	0.963552318	0.892384781	0.92796855
Fbxl6	chr15	autosomes	LSK-	64.50063692	62.53584281	75.58159574	72.41521671	0.969538377	0.958106481	0.963822429
Rpl8	chr15	autosomes	LSK-	548.1080977	544.8855919	858.0310595	647.4812611	0.994120675	0.754612848	0.874366761
Zfp647	chr15	autosomes	LSK-	3.090140432	2.31628185	3.889226746	3.094829917	0.749571711	0.795744275	0.772657993
H1f0	chr15	autosomes	LSK-	37.14780262	30.78053782	45.24986276	39.29933008	0.828596462	0.868496116	0.848546289
Gcat	chr15	autosomes	LSK-	5.689677826	4.857608679	12.99021893	5.267255064	0.853758126	0.405478544	0.629618335
Polr2f	chr15	autosomes	LSK-	218.9176043	214.5295824	300.7666774	258.4189246	0.979955829	0.85920065	0.919578239
Gm10863	chr15	autosomes	LSK-	2.288845355	1.853010408	1.645331933	1.428215711	0.809583052	0.868041082	0.838812067
Gm16576	chr15	autosomes	LSK-	1.82932386	1.752038729	1.030311484	0.881732914	0.957752078	0.85579257	0.906772324
D730005E14Rik	chr15	autosomes	LSK-	1.098972567	0.783552486	2.514297093	1.071392758	0.712986393	0.426120191	0.569553292
Rpl3	chr15	autosomes	LSK-	13.30307275	9.223634248	8.936292175	7.054066882	0.693346148	0.789372901	0.741359525
Tob2	chr15	autosomes	LSK-	36.70680579	31.76078866	30.50084535	29.23256111	0.865256128	0.958418063	0.911837095
Desi1	chr15	autosomes	LSK-	21.30312739	20.84186808	25.40740676	22.11665541	0.978347812	0.870480629	0.924414221
Nhp2l1	chr15	autosomes	LSK-	28.39149239	27.0935557	42.51422529	35.44406452	0.954284309	0.833698939	0.893991624
Cenpm	chr15	autosomes	LSK-	47.59415206	43.33584385	61.03586774	48.10683284	0.910528751	0.788173162	0.849350956
Pim3	chr15	autosomes	LSK-	39.70558867	32.96735273	31.15724068	30.13629616	0.830295025	0.967232512	0.898763768
Plxnb2	chr15	autosomes	LSK-	4.958735347	4.508882781	3.749182796	2.790399677	0.909280787	0.744268772	0.82677478
Alg10b	chr15	autosomes	LSK-	3.810648088	3.156523952	4.91259827	3.64813887	0.828343074	0.742608833	0.785475954
Pus7l	chr15	autosomes	LSK-	12.66755956	12.45839627	14.60001005	14.00968618	0.983488272	0.959566886	0.971527579
Snora2b	chr15	autosomes	LSK-	2.171337669	1.99773819	2.115426771	1.445218279	0.920049525	0.683180481	0.801615003
Ccnt1	chr15	autosomes	LSK-	28.19324728	27.64550597	33.47853335	32.77289929	0.980571897	0.97892279	0.979747344
Tuba1a	chr15	autosomes	LSK-	6.565055137	5.151599041	9.265979964	5.646434206	0.784700042	0.60937259	0.697036316
Tuba1c	chr15	autosomes	LSK-	19.51546018	15.61217265	18.30254925	13.41706439	0.799989983	0.733070798	0.76653039
2310068J16Rik	chr15	autosomes	LSK-	3.069701996	1.691310158	3.064632539	1.750763981	0.550968843	0.57128023	0.561124536
Atf1	chr15	autosomes	LSK-	19.06152917	18.86002817	23.45428089	22.15732464	0.989428917	0.944702792	0.967065854
Krt18	chr15	autosomes	LSK-	24.77930548	22.05502962	33.9596511	23.95449297	0.890058426	0.705381009	0.797719717
Rarg	chr15	autosomes	LSK-	1.828037621	1.569459203	1.885911507	1.532807265	0.858548635	0.812767333	0.835657984
Cbx5	chr15	autosomes	LSK-	13.53565412	11.73420495	13.75882738	12.29834758	0.866910816	0.893851434	0.880381125
Nudt16l1	chr16	autosomes	LSK-	79.51099754	77.00426893	103.7764917	81.54607125	0.968473184	0.785785585	0.877129385
Tmem186	chr16	autosomes	LSK-	20.49960044	18.99813143	23.96536298	21.01692864	0.926756181	0.876971013	0.901863597
Mir1945	chr16	autosomes	LSK-	1.091236367	0.150976166	3.375039863	0.907893534	0.138353312	0.269002314	0.203677813
2610318N02Rik	chr16	autosomes	LSK-	14.56065425	13.80394401	15.28365208	14.7512722	0.948030478	0.96516671	0.956598594
Klhl22	chr16	autosomes	LSK-	20.99346794	20.4710532	29.24643501	27.11523172	0.975115367	0.927129468	0.951122417
Rtn4r	chr16	autosomes	LSK-	10.05720969	9.916088771	12.36896279	9.652268932	0.985968183	0.780362031	0.883165107
Gp1bb	chr16	autosomes	LSK-	7.237375667	6.111167609	9.608422839	6.254294739	0.844389996	0.650917933	0.747653965
Alg3	chr16	autosomes	LSK-	41.01801613	39.22901116	47.44098139	46.86969652	0.956384898	0.987957988	0.972171443
1300002E11Rik	chr16	autosomes	LSK-	2.503153605	2.323103322	4.505026056	4.453929836	0.928070622	0.988657952	0.958364287
Tra2b	chr16	autosomes	LSK-	52.81832273	48.50005013	62.36694271	53.96113364	0.918242905	0.86522012	0.891731513
Etv5	chr16	autosomes	LSK-	1.787973289	1.460463315	3.020316286	2.662801444	0.816826137	0.881629999	0.849228068
Gp5	chr16	autosomes	LSK-	14.86344323	12.84183079	46.53318945	34.88568961	0.86398761	0.749694788	0.806841199
Pak2	chr16	autosomes	LSK-	25.87995469	25.60351696	23.88124357	22.70183411	0.989318461	0.950613566	0.969966014
Bex6	chr16	autosomes	LSK-	29.55139763	29.07496845	32.77943091	32.63429312	0.983877948	0.995572291	0.989725119
Rpl35a	chr16	autosomes	LSK-	16.66074304	15.56344251	21.05583915	17.89456201	0.93413856	0.849862211	0.892000385
Zfp148	chr16	autosomes	LSK-	9.486749484	8.972892438	9.203112092	8.338009943	0.945834235	0.905998955	0.925916595
Lrrc58	chr16	autosomes	LSK-	35.35054986	32.4721055	42.9777859	32.60319588	0.918574269	0.758605759	0.838590014
Timmdc1	chr16	autosomes	LSK-	6.504186058	5.323926969	11.43889895	9.658678348	0.818538542	0.844371333	0.831454937
Trat1	chr16	autosomes	LSK-	1.386608617	1.377326422	4.483770064	0.872624487	0.99330583	0.194618474	0.593962152
Cblb	chr16	autosomes	LSK-	3.969817987	3.941523911	4.166161592	3.842104336	0.992872702	0.92221683	0.957544766
Nxpe3	chr16	autosomes	LSK-	4.822193144	3.148240471	5.003037319	4.111117813	0.652864864	0.821724395	0.737294629
4930453N24Rik	chr16	autosomes	LSK-	21.11238436	20.25213114	29.42066117	22.14843159	0.959253621	0.752818962	0.856036291
D16Ertd472e	chr16	autosomes	LSK-	12.53256624	12.44715154	13.37206135	11.35481725	0.99318458	0.849144867	0.921164723
4930478L05Rik	chr16	autosomes	LSK-	1.79158457	0.651446093	1.365275434	0.344392441	0.363614481	0.252251254	0.307932868
B130034C11Rik	chr16	autosomes	LSK-	1.444263861	1.323350117	1.947249173	1.640518046	0.916280018	0.842479776	0.879379897
