gene_name	Chromosome	seqnames	Cell Type	LSK+ WT rep1 (FPKM)	LSK+ XistΔ/Δ rep1 (FPK	LSK+ WT rep2 (FPKM)	LSK+ XistΔ/Δ rep2 (FPK	FoldChange_1	FoldChange_2	FoldChange
Hmgcl	chr4	autosomes	LSK+	68.18744679	61.81436407	75.008051	72.37614467	0.906535836	0.964911682	0.935723759
C1qb	chr4	autosomes	LSK+	6.334841204	0.28513815	11.18064649	0.587871069	0.045011097	0.052579345	0.048795221
C1qa	chr4	autosomes	LSK+	3.016347102	0.524751702	5.909066259	0.111678327	0.17396927	0.018899488	0.096434379
Rap1gap	chr4	autosomes	LSK+	2.339311762	1.737765143	4.078480269	1.866947433	0.742853164	0.457755662	0.600304413
Kif17	chr4	autosomes	LSK+	13.72687621	11.71819475	14.12816086	13.36963109	0.853667984	0.946310791	0.899989388
Mul1	chr4	autosomes	LSK+	12.38805914	12.20658887	12.38294517	12.19044352	0.985351194	0.984454292	0.984902743
Mfap2	chr4	autosomes	LSK+	2.759922586	1.412391398	3.500635318	0.919442406	0.511750368	0.262650154	0.387200261
Necap2	chr4	autosomes	LSK+	76.97186839	75.89403893	71.55780021	69.11595173	0.985997099	0.965875859	0.975936479
Spen	chr4	autosomes	LSK+	5.540042799	4.356421874	5.062804704	3.731809229	0.786351664	0.737103137	0.761727401
B330016D10Rik	chr4	autosomes	LSK+	7.461962695	5.303162162	7.680545979	7.149834716	0.710692666	0.930901883	0.820797275
Pramef8	chr4	autosomes	LSK+	13.80230278	11.1986411	16.18483015	14.40672477	0.811360342	0.890137532	0.850748937
Gm13154	chr4	autosomes	LSK+	2.797642774	2.731456049	2.416954806	1.731112833	0.976341967	0.716237154	0.846289561
2610305D13Rik	chr4	autosomes	LSK+	2.329848372	2.039667452	3.53903502	1.895188336	0.875450727	0.535509913	0.70548032
Agtrap	chr4	autosomes	LSK+	11.49971453	10.58806275	31.29326829	12.1215843	0.920723964	0.387354373	0.654039168
Fbxo6	chr4	autosomes	LSK+	28.55716137	25.63690843	29.7025164	24.50643784	0.897740083	0.825062682	0.861401383
Thap3	chr4	autosomes	LSK+	34.90478819	23.05443689	24.75478727	23.71884598	0.660494966	0.958151881	0.809323423
Klhl21	chr4	autosomes	LSK+	27.11150557	24.92212668	25.5829168	21.39577071	0.919245396	0.836330387	0.877787892
Zbtb48	chr4	autosomes	LSK+	19.21308307	17.10655975	19.72693373	16.68325037	0.890359953	0.845709252	0.868034603
Dffb	chr4	autosomes	LSK+	21.28381371	20.0165102	19.70043337	18.42826908	0.940456935	0.935424553	0.937940744
Tprgl	chr4	autosomes	LSK+	199.4906122	164.9455862	196.3594251	187.0806873	0.826833826	0.952746155	0.889789991
Fam213b	chr4	autosomes	LSK+	8.264114499	6.075622003	6.556056695	4.617934398	0.735181247	0.704376825	0.719779036
Pank4	chr4	autosomes	LSK+	26.62065242	23.7620812	32.07721447	28.0734479	0.892618288	0.875183471	0.88390088
Pex10	chr4	autosomes	LSK+	13.77391133	10.36508339	15.83717047	15.59055215	0.752515618	0.98442788	0.868471749
Rer1	chr4	autosomes	LSK+	74.2868335	70.51759486	85.39438737	76.55066227	0.949261014	0.896436694	0.922848854
Mib2	chr4	autosomes	LSK+	22.4567263	21.42054089	36.46265369	26.43349249	0.953858573	0.72494703	0.839402801
Ssu72	chr4	autosomes	LSK+	47.82798872	46.34337486	47.82823497	46.51059829	0.968959308	0.972450652	0.97070498
Atad3aos	chr4	autosomes	LSK+	1.326800325	0.863236119	2.40345355	0.779922225	0.650614944	0.324500644	0.487557794
Ccnl2	chr4	autosomes	LSK+	85.17404123	80.83482659	98.70704274	83.60046587	0.949054729	0.84695543	0.89800508
Cptp	chr4	autosomes	LSK+	14.18582538	10.40150392	11.34259858	11.12126513	0.733232198	0.98048653	0.856859364
Pusl1	chr4	autosomes	LSK+	28.12312966	27.32389818	25.45902072	19.77793419	0.971580991	0.77685369	0.87421734
Acap3	chr4	autosomes	LSK+	13.84681402	12.86900815	14.06981276	12.20409468	0.929384054	0.867395671	0.898389862
B3galt6	chr4	autosomes	LSK+	12.71900832	12.11667414	15.00639453	14.05302418	0.952642992	0.93646906	0.944556026
Plekhn1	chr4	autosomes	LSK+	1.920722215	1.652817481	3.767305199	2.679168124	0.860518751	0.711163015	0.785840883
Krit1	chr5	autosomes	LSK+	14.1132334	10.99150555	15.03173158	13.1750246	0.778808459	0.876480831	0.827644645
Mterf1a	chr5	autosomes	LSK+	3.244945457	2.448281949	5.067768991	4.33229666	0.75449094	0.854872562	0.804681751
Mterf1b	chr5	autosomes	LSK+	1.771006867	1.618674878	2.195607724	1.884381288	0.913985659	0.858250437	0.886118048
Adam22	chr5	autosomes	LSK+	2.156715128	1.386328687	2.681412026	2.016978639	0.642796385	0.75220765	0.697502018
Rundc3b	chr5	autosomes	LSK+	1.885123154	1.019688941	2.007412776	1.660466797	0.5409137	0.827167594	0.684040647
Abcb4	chr5	autosomes	LSK+	6.874024468	4.728027862	9.633734014	5.619242341	0.687810741	0.583288093	0.635549417
Crot	chr5	autosomes	LSK+	43.18114755	40.10052788	61.64307722	50.02858368	0.928658226	0.811584787	0.870121506
Tmem243	chr5	autosomes	LSK+	13.11198091	11.60848493	12.33807094	10.78310013	0.885334184	0.873969698	0.879651941
Gsap	chr5	autosomes	LSK+	8.254987998	6.726452747	10.55767794	9.131261381	0.814834952	0.864892965	0.839863958
Fgl2	chr5	autosomes	LSK+	17.706395	16.28473416	26.6106025	22.38355863	0.919709188	0.841151892	0.88043054
Orc5	chr5	autosomes	LSK+	35.86373675	31.25233224	38.89179452	36.91394492	0.871418739	0.94914481	0.910281774
Pus7	chr5	autosomes	LSK+	23.15242087	20.88274054	17.72242951	14.95883482	0.901967905	0.844062311	0.873015108
Kcnh2	chr5	autosomes	LSK+	4.906576528	4.601211391	7.199023605	6.040064343	0.937764114	0.839011604	0.888387859
Fastk	chr5	autosomes	LSK+	72.48407196	69.99550782	69.72486442	63.82195878	0.965667435	0.91534002	0.940503727
Smarcd3	chr5	autosomes	LSK+	1.764312296	1.66768626	2.606727315	2.218244494	0.945233032	0.850969137	0.898101084
2900005J15Rik	chr5	autosomes	LSK+	10.21321207	7.894385603	14.8433018	8.866057986	0.772958159	0.597310363	0.685134261
Kcnk3	chr5	autosomes	LSK+	1.061566894	0.303015414	1.290855985	1.062468327	0.285441658	0.823072705	0.554257182
Khk	chr5	autosomes	LSK+	33.53834181	31.19323935	37.22115297	30.70480796	0.93007697	0.824928986	0.877502978
Preb	chr5	autosomes	LSK+	33.84234626	28.84729122	30.53876099	27.42006779	0.852402224	0.897877546	0.875139885
Atraid	chr5	autosomes	LSK+	65.03743896	59.13658055	70.22326826	64.29650622	0.909269822	0.915601165	0.912435493
Nrbp1	chr5	autosomes	LSK+	94.84842575	86.69804919	92.09883477	81.57130802	0.914069459	0.88569316	0.89988131
Krtcap3	chr5	autosomes	LSK+	15.6814349	10.4470092	13.87313199	12.78758026	0.666202377	0.921751503	0.79397694
Fndc4	chr5	autosomes	LSK+	2.452109788	1.534093494	1.253527582	0.975914428	0.625621863	0.778534467	0.702078165
Mrpl33	chr5	autosomes	LSK+	75.1922541	61.73302144	77.30800759	69.19111447	0.821002405	0.895005791	0.858004098
Rbks	chr5	autosomes	LSK+	10.02107868	8.641355057	13.62347817	8.939895493	0.862317854	0.656212414	0.759265134
Yes1	chr5	autosomes	LSK+	1.738074921	0.878943918	2.107935888	0.878473161	0.505699672	0.416745674	0.461222673
Pisd	chr5	autosomes	LSK+	82.43733005	66.06510033	79.70362402	67.53699225	0.801397865	0.847351586	0.824374726
Uvssa	chr5	autosomes	LSK+	2.927140231	2.154562013	2.265737701	1.954553656	0.736063818	0.862656633	0.799360225
Mir7024	chr5	autosomes	LSK+	2.260618736	1.831552716	2.833042225	0.649655646	0.810199742	0.229313789	0.519756765
Hgfac	chr5	autosomes	LSK+	10.85391837	5.75070974	14.14877598	8.149579451	0.529827989	0.575991836	0.552909912
Htra3	chr5	autosomes	LSK+	7.496154458	1.063938765	2.804473732	2.299302827	0.141931276	0.819869625	0.48090045
Grpel1	chr5	autosomes	LSK+	28.87624553	28.62720187	26.68932864	26.14854242	0.991375484	0.979737736	0.98555661
Bloc1s4	chr5	autosomes	LSK+	28.31683373	25.28786222	28.7547278	28.38935478	0.893032832	0.987293463	0.940163147
Stx18	chr5	autosomes	LSK+	14.45636568	10.62804895	12.6051252	12.50109809	0.735181247	0.991747237	0.863464242
Hs3st1	chr5	autosomes	LSK+	2.412221061	1.583722437	4.159275878	3.023886782	0.65654117	0.727022412	0.691781791
9230114K14Rik	chr5	autosomes	LSK+	1.786721324	1.581638299	2.07328397	1.987308276	0.885218236	0.958531636	0.921874936
Ccdc149	chr5	autosomes	LSK+	10.49120257	8.518717149	10.37370041	8.154089084	0.811986718	0.786034757	0.799010738
Sepsecs	chr5	autosomes	LSK+	11.78474388	11.68007332	11.21413774	9.781957863	0.99111813	0.872288008	0.931703069
Sel1l3	chr5	autosomes	LSK+	1.100534248	0.171978687	1.206805664	0.258883167	0.156268364	0.214519351	0.185393857
Smim20	chr5	autosomes	LSK+	47.76885761	44.00206207	71.45621448	57.35696652	0.921145371	0.802686889	0.86191613
Pcdh7	chr5	autosomes	LSK+	1.217696093	0.934542404	1.964529247	1.528223277	0.767467688	0.777908132	0.77268791
5830416I19Rik	chr5	autosomes	LSK+	1.126748372	1.057843565	1.522733266	0.459452282	0.938846322	0.301728669	0.620287496
Wdr19	chr5	autosomes	LSK+	3.165056932	2.79398798	5.441397112	5.022252751	0.882760734	0.922971187	0.90286596
Lias	chr5	autosomes	LSK+	27.59712859	24.12276445	29.72758084	29.08611148	0.874104143	0.978421744	0.926262944
Apbb2	chr5	autosomes	LSK+	2.531330611	1.797933325	2.990356318	1.985771704	0.710272027	0.664058558	0.687165293
Guf1	chr5	autosomes	LSK+	21.24069116	18.40270011	26.63430023	19.22298066	0.86638895	0.721737778	0.794063364
Ociad1	chr5	autosomes	LSK+	41.44082107	37.94827701	52.33750687	39.93747075	0.915722132	0.763075529	0.83939883
Lrrc66	chr5	autosomes	LSK+	2.239840798	0.930086906	1.970581003	0.983200154	0.415246881	0.498939223	0.457093052
Hopx	chr5	autosomes	LSK+	1.074061239	0.651757832	2.594016013	0.973622997	0.606816267	0.375334228	0.491075248
Rassf6	chr5	autosomes	LSK+	2.842844341	1.275913128	5.113366303	2.602272333	0.448815684	0.508915689	0.478865686
Btc	chr5	autosomes	LSK+	3.334783192	2.684918724	3.804905736	3.382230174	0.805125422	0.888913	0.847019211
5430416N02Rik	chr5	autosomes	LSK+	12.34621807	12.27471911	10.29761067	9.651433712	0.994208837	0.937249817	0.965729327
Mrps18c	chr5	autosomes	LSK+	25.68639297	25.63687334	30.19616679	28.16296048	0.998072145	0.932666741	0.965369443
Fam175a	chr5	autosomes	LSK+	16.92989299	16.44195403	21.47285025	20.1070892	0.971178851	0.936395912	0.953787382
Wdfy3	chr5	autosomes	LSK+	3.22560994	2.888551619	3.549388966	3.004606169	0.895505555	0.846513639	0.871009597
Nudt9	chr5	autosomes	LSK+	48.29853921	47.02335645	46.06655777	44.39560319	0.973597902	0.963727384	0.968662643
Pkd2	chr5	autosomes	LSK+	5.470494106	5.432341312	5.580854015	4.818445566	0.993025713	0.86338857	0.928207141
Abcg3	chr5	autosomes	LSK+	13.97096015	7.304679756	16.00752896	10.53431404	0.522847369	0.658084959	0.590466164
Gbp8	chr5	autosomes	LSK+	8.533431883	4.279333416	7.193093056	6.543847371	0.501478593	0.909740402	0.705609498
Gbp9	chr5	autosomes	LSK+	3.769742415	2.526598319	3.282835441	2.450201392	0.670231024	0.746367412	0.708299218
Gbp4	chr5	autosomes	LSK+	3.706259012	1.647374982	2.012721052	1.899433915	0.44448458	0.943714437	0.694099509
Gbp6	chr5	autosomes	LSK+	5.696890907	1.48216013	2.384849168	2.258441452	0.260170004	0.946995509	0.603582756
Fam69a	chr5	autosomes	LSK+	17.56757312	16.95979265	18.66105361	18.12095654	0.965403276	0.971057525	0.968230401
Slc26a1	chr5	autosomes	LSK+	2.247500639	0.909623855	4.035833361	1.854691327	0.404726851	0.459555973	0.432141412
Tpst2	chr5	autosomes	LSK+	109.8374434	109.4246732	101.3901146	82.0116835	0.99624199	0.808872579	0.902557284
Adrbk2	chr5	autosomes	LSK+	5.342399889	5.216132631	7.16699588	5.761067519	0.976365068	0.803832961	0.890099014
Sgsm1	chr5	autosomes	LSK+	7.782459577	7.227846561	12.33006718	7.598046301	0.92873551	0.616220998	0.772478254
Iscu	chr5	autosomes	LSK+	53.90532575	39.28167796	37.20899133	36.91831169	0.728716085	0.992187919	0.860452002
Usp30	chr5	autosomes	LSK+	9.358243911	7.889243735	9.632343564	8.625983294	0.843026086	0.895522802	0.869274444
Mir7027	chr5	autosomes	LSK+	1.390459937	0.262861732	2.927476965	1.11885139	0.189046606	0.382189648	0.285618127
1500011B03Rik	chr5	autosomes	LSK+	37.80004118	30.27731825	30.96829572	23.55571425	0.800986383	0.76063967	0.780813027
1110006O24Rik	chr5	autosomes	LSK+	3.597815087	3.400773663	4.414086362	2.648531024	0.945233032	0.600017944	0.772625488
Ccdc60	chr5	autosomes	LSK+	2.396200827	1.20211903	3.136096548	1.676977102	0.501677078	0.534733889	0.518205484
Hspb8	chr5	autosomes	LSK+	1.157695718	0.948386603	1.025261757	0.654306264	0.819201961	0.6381846	0.728693281
Wsb2	chr5	autosomes	LSK+	14.21040817	11.8209183	14.62522753	12.24417434	0.831849315	0.837195477	0.834522396
Sdsl	chr5	autosomes	LSK+	75.66862275	70.77307546	85.86297204	81.55677027	0.93530281	0.949847977	0.942575393
Slc8b1	chr5	autosomes	LSK+	13.44108055	12.90860045	16.93079528	13.51942193	0.96038413	0.798510744	0.879447437
Rita1	chr5	autosomes	LSK+	9.109932955	7.474992457	10.65910881	8.473989696	0.820532104	0.794999831	0.807765967
Aldh2	chr5	autosomes	LSK+	270.7607999	240.4085956	250.253836	247.4107596	0.887900301	0.988639229	0.938269765
Fam109a	chr5	autosomes	LSK+	11.47334891	10.81256688	16.76748477	13.26521707	0.942407223	0.791127427	0.866767325
Rad9b	chr5	autosomes	LSK+	3.368526672	2.910785285	4.873615136	2.958318928	0.864112287	0.607007087	0.735559687
Vps29	chr5	autosomes	LSK+	78.05742602	73.00600434	89.58980276	78.86353118	0.935285828	0.880273522	0.907779675
Fam216a	chr5	autosomes	LSK+	45.42263428	44.78329608	51.15788333	47.49029031	0.985924678	0.928308351	0.957116515
Gpn3	chr5	autosomes	LSK+	47.6144261	46.49165339	54.34833841	51.41130116	0.976419485	0.945959024	0.961189254
Arpc3	chr5	autosomes	LSK+	216.730728	215.2614404	217.9658498	210.7266873	0.993220677	0.96678763	0.980004153
Ift81	chr5	autosomes	LSK+	11.74208066	7.717976885	11.56303783	9.386973523	0.657292102	0.811808597	0.73455035
P2rx4	chr5	autosomes	LSK+	56.98360169	44.01516173	53.38202101	47.89784273	0.772418036	0.897265443	0.83484174
Camkk2	chr5	autosomes	LSK+	25.79719837	24.54695227	21.03184719	20.44827355	0.951535586	0.972252858	0.961894222
Ccdc62	chr5	autosomes	LSK+	1.057317087	0.907677655	1.218786328	0.585684452	0.858472512	0.480547277	0.669509895
Abcb9	chr5	autosomes	LSK+	2.384217567	1.873303768	3.050406412	2.95384821	0.785710077	0.968345791	0.877027934
Rilpl2	chr5	autosomes	LSK+	43.33467712	40.99140958	46.93721401	43.251598	0.945926272	0.921477742	0.933702007
Ccdc92	chr5	autosomes	LSK+	1.704053029	1.593948803	2.320181212	1.767547142	0.935386854	0.761814264	0.848600559
Ncor2	chr5	autosomes	LSK+	8.586261811	7.922678581	5.714298325	5.367170811	0.9227157	0.939252819	0.93098426
Stx2	chr5	autosomes	LSK+	25.00781978	21.45940154	22.56031806	20.9007232	0.858107653	0.926437435	0.892272544
Adgrd1	chr5	autosomes	LSK+	3.80441473	3.005879659	4.40227216	3.163469414	0.790103044	0.718599237	0.75435114
Zfp11	chr5	autosomes	LSK+	3.891015366	3.644085221	3.467221186	3.070269927	0.936538378	0.885513142	0.91102576
Mrps17	chr5	autosomes	LSK+	76.2232466	68.32998424	79.64401798	75.37091869	0.896445471	0.946347517	0.921396494
Psph	chr5	autosomes	LSK+	38.42988817	35.48787307	34.55832275	33.07199501	0.923444609	0.956990744	0.940217677
Zbed5	chr5	autosomes	LSK+	8.914126459	6.078215891	7.142996787	4.115181225	0.681863323	0.576114108	0.628988716
Nupr1l	chr5	autosomes	LSK+	3.698446304	2.772605279	5.482026929	2.084484277	0.749667577	0.3802397	0.564953639
Rabgef1	chr5	autosomes	LSK+	13.23505797	12.35933042	14.35021811	14.21270909	0.933832738	0.990417636	0.962125187
Sbds	chr5	autosomes	LSK+	67.4460502	59.79811158	65.9959006	59.57373018	0.886606575	0.902688343	0.894647459
Cldn13	chr5	autosomes	LSK+	4.92144848	1.468095059	16.54708475	2.86091346	0.298305482	0.172895317	0.235600399
Abhd11	chr5	autosomes	LSK+	76.684643	65.55607607	58.67015343	58.27246719	0.854878806	0.99322166	0.924050233
Vps37d	chr5	autosomes	LSK+	1.296802014	0.74772586	1.683678462	0.952183113	0.576592149	0.565537384	0.571064767
Bcl7b	chr5	autosomes	LSK+	60.54860452	57.05077829	54.98244553	50.31204724	0.942231101	0.915056556	0.928643828
Por	chr5	autosomes	LSK+	150.3558749	145.0572356	127.2288208	121.4336744	0.964759347	0.954450993	0.95960517
Fis1	chr5	autosomes	LSK+	93.09974657	90.16491364	97.49932812	91.50417454	0.968476467	0.938510822	0.953493644
Mir7036	chr5	autosomes	LSK+	10.47337208	1.747019514	9.458002504	7.745894236	0.166805829	0.818977816	0.492891823
Trip6	chr5	autosomes	LSK+	45.06227845	38.56181614	39.84030016	36.74282535	0.855744926	0.922252724	0.888998825
Zscan21	chr5	autosomes	LSK+	23.01609582	22.12251588	24.64832178	23.94852953	0.961175868	0.971608929	0.966392398
BC037034	chr5	autosomes	LSK+	42.92359656	40.29775667	46.68555371	38.75989496	0.938825259	0.830233164	0.884529212
6330418K02Rik	chr5	autosomes	LSK+	2.296792123	1.86450913	3.223780302	2.636321898	0.811788369	0.817773437	0.814780903
Cox19	chr5	autosomes	LSK+	37.67726185	31.21180833	38.54575453	34.77407762	0.828399061	0.902150653	0.865274857
C130050O18Rik	chr5	autosomes	LSK+	1.696832465	1.547293787	3.362366365	2.90142818	0.911871866	0.862912564	0.887392215
Zfand2a	chr5	autosomes	LSK+	10.83000863	9.79815838	13.30654211	10.57541503	0.904723045	0.794753058	0.849738051
Mafk	chr5	autosomes	LSK+	49.22375836	48.19609409	46.28418803	46.20994858	0.979122596	0.998396008	0.988759302
Chst12	chr5	autosomes	LSK+	79.87748574	75.85253538	84.69685877	78.00887483	0.949610953	0.921036222	0.935323588
Papolb	chr5	autosomes	LSK+	1.722099804	1.554899695	1.555809324	1.421903563	0.902909165	0.913931766	0.908420465
Fscn1	chr5	autosomes	LSK+	15.11268852	5.18745358	9.141367892	6.101452797	0.343251538	0.667455119	0.505353329
Rbakdn	chr5	autosomes	LSK+	2.235229936	1.339106938	1.933239505	1.804939506	0.599091358	0.93363471	0.766363034
Rbak	chr5	autosomes	LSK+	13.64760402	12.85121945	11.98751344	11.01875713	0.941646566	0.919186218	0.930416392
0610040B10Rik	chr5	autosomes	LSK+	2.32080404	0.602192332	2.075847303	1.968161308	0.259475734	0.948124318	0.603800026
Cyth3	chr5	autosomes	LSK+	14.75424921	10.67928673	17.49520874	14.39865434	0.723810922	0.823005576	0.773408249
Mtif3	chr5	autosomes	LSK+	7.221338275	4.847502337	6.424488575	5.655915556	0.67127479	0.880368218	0.775821504
Gm8615	chr5	autosomes	LSK+	3.19974122	3.051996559	3.74263399	3.588993513	0.953826059	0.95894857	0.956387315
N4bp2l1	chr5	autosomes	LSK+	13.56201805	12.73982969	23.53654618	16.18753721	0.939375662	0.687761793	0.813568728
Col1a2	chr6	autosomes	LSK+	14.60721016	3.271486246	6.49930624	4.354448651	0.223963797	0.669986686	0.446975242
Ppp1r9a	chr6	autosomes	LSK+	2.470582382	1.441210277	2.835178802	1.645404159	0.583348399	0.580352872	0.581850635
Pon3	chr6	autosomes	LSK+	19.03496007	16.34811375	21.1191864	17.30582133	0.858846758	0.819435986	0.839141372
Pon2	chr6	autosomes	LSK+	54.07190539	46.2511612	59.33125478	48.83514163	0.855363999	0.823093019	0.839228509
A430035B10Rik	chr6	autosomes	LSK+	1.323809791	0.557223424	1.351841119	0.686567898	0.420924084	0.507876176	0.46440013
Ndufa4	chr6	autosomes	LSK+	274.7413181	229.8052667	261.1880668	234.6722567	0.836442324	0.898480009	0.867461167
2610001J05Rik	chr6	autosomes	LSK+	47.97433819	45.02152293	56.93236401	54.34155085	0.93845011	0.954493139	0.946471624
Tfec	chr6	autosomes	LSK+	13.87739982	11.81946919	23.04462475	22.17703075	0.851706325	0.962351568	0.907028946
Cav2	chr6	autosomes	LSK+	5.409096686	4.604395957	9.736701	7.965553923	0.851231957	0.818095772	0.834663865
Cadps2	chr6	autosomes	LSK+	3.074796331	3.000355925	3.464722035	3.152705852	0.975790134	0.909944815	0.942867475
Pot1a	chr6	autosomes	LSK+	31.71359966	29.79666541	41.99857058	38.73291052	0.93955482	0.922243543	0.930899181
Zfp800	chr6	autosomes	LSK+	12.53277409	12.28370759	16.73509682	13.02463664	0.980126786	0.778282718	0.879204752
Atp6v1f	chr6	autosomes	LSK+	68.1084502	65.24269593	79.19401466	70.21805603	0.957923661	0.886658623	0.922291142
Irf5	chr6	autosomes	LSK+	29.30568706	26.355625	30.84865568	27.00959642	0.899334827	0.875551813	0.88744332
Tspan33	chr6	autosomes	LSK+	16.5704467	7.651759214	20.01393548	12.25871957	0.461771451	0.612509198	0.537140325
Ahcyl2	chr6	autosomes	LSK+	6.22802111	6.143496043	6.275727779	5.923990867	0.986428262	0.943952809	0.965190536
2210408F21Rik	chr6	autosomes	LSK+	3.250550723	2.872540891	6.091176856	3.656419239	0.883708988	0.600281247	0.741995118
Plxna4os1	chr6	autosomes	LSK+	7.939824872	3.63848005	10.66405176	6.203207495	0.458256965	0.581693303	0.519975134
Agbl3	chr6	autosomes	LSK+	1.506617394	1.261736315	2.112806432	2.048127959	0.837462995	0.969387412	0.903425204
Wdr91	chr6	autosomes	LSK+	12.36133121	11.86376638	13.16865065	12.64722117	0.959748281	0.960403727	0.960076004
Cnot4	chr6	autosomes	LSK+	9.131073803	7.817393824	8.193514412	7.674125099	0.856130833	0.936609703	0.896370268
Tbxas1	chr6	autosomes	LSK+	81.82146737	62.82528296	100.0433433	69.8767379	0.767833736	0.698464642	0.733149189
Kdm7a	chr6	autosomes	LSK+	1.530044474	1.382851379	2.616434453	2.21568414	0.903798159	0.846833421	0.87531579
