""	"gene_name"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"seqnames"	"start"	"end"	"width"	"strand"	"source"	"type"	"score"	"phase"	"gene_id"	"transcript_id"	"exon_number"	"exon_id"
"11185"	"Pcdhga8"	11.3929711583733	-0.340937643255985	0.997525221970894	-0.34178348150673	0.732513841643093	0.938820396250096	"chr18"	37725706	37841872	116167	"+"	"refGene"	"transcript"	NA	NA	"Pcdhga8"	"NM_033591"	NA	NA
"11186"	"Bod1l"	8530.47945892935	-0.503152701542375	0.173744768861877	-2.89593007512283	0.00378036625209959	0.0274133716073371	"chr5"	41787540	41844315	56776	"-"	"refGene"	"transcript"	NA	NA	"Bod1l"	"NM_001081422"	NA	NA
"11187"	"Tmem47"	14284.1788381468	-0.223066318122752	0.228132842817495	-0.977791340202619	0.328177534919199	0.695880156381667	"chrX"	81070644	81097875	27232	"+"	"refGene"	"transcript"	NA	NA	"Tmem47"	"NM_138751"	NA	NA
"11188"	"N4bp1"	2537.81314617854	-0.160624618658219	0.186022551294554	-0.863468528629525	0.387879915588335	0.752808884698893	"chr8"	86841139	86885258	44120	"-"	"refGene"	"transcript"	NA	NA	"N4bp1"	"NM_030563"	NA	NA
"11189"	"Snx4"	4373.64218400996	-0.185829146905546	0.180409193093623	-1.03004255891279	0.302990027689353	0.670736656157367	"chr16"	33251456	33299562	48107	"+"	"refGene"	"transcript"	NA	NA	"Snx4"	"NM_080557"	NA	NA
"11190"	"Gm20594"	60412.9492801813	0.492316096646663	0.212880885056149	2.31263646107451	0.0207426351157462	0.110773679068389	"chr6"	79818031	79818364	334	"+"	"refGene"	"transcript"	NA	NA	"Gm20594"	"NM_001190732"	NA	NA
"11191"	"Slc15a1"	34.9635689824663	0.125504631659995	0.584848788848236	0.214593300102674	0.830084417994935	0.967034477361021	"chr14"	121459621	121505254	45634	"-"	"refGene"	"transcript"	NA	NA	"Slc15a1"	"NM_053079"	NA	NA
"11192"	"Eif2b1"	615.572757737225	0.245668220329432	0.23900472722684	1.02788017283134	0.304006197215735	0.671772962950351	"chr5"	124570214	124579131	8918	"-"	"refGene"	"transcript"	NA	NA	"Eif2b1"	"NM_145371"	NA	NA
"11193"	"Eif4b"	18373.1191559903	0.0708606862355824	0.172870753992218	0.409905577427935	0.681875213821202	0.923180667163162	"chr15"	102073773	102097173	23401	"+"	"refGene"	"transcript"	NA	NA	"Eif4b"	"NM_145625"	NA	NA
"11194"	"Trmt13"	1601.59231593244	0.0511027808199068	0.197596179070433	0.258622312740629	0.795926665739971	0.9612243182082	"chr3"	116580728	116594887	14160	"-"	"refGene"	"transcript"	NA	NA	"Trmt13"	"NR_152258"	NA	NA
"11195"	"Pld1"	175.80564888658	-0.127041709561592	0.318979269020508	-0.398275756138322	0.690426929257506	0.926688332048487	"chr3"	27938680	28133362	194683	"+"	"refGene"	"transcript"	NA	NA	"Pld1"	"NM_001164056"	NA	NA
"11196"	"Gtf2h4"	68.3050580815702	0.0882143169848568	0.458080402607637	0.192573872365406	0.847292708724794	0.9710835806776	"chr17"	35667728	35673743	6016	"-"	"refGene"	"transcript"	NA	NA	"Gtf2h4"	"NM_010364"	NA	NA
"11197"	"Zc3h15"	16771.3309360477	0.182845262557154	0.177368034119324	1.03088058378177	0.302596822769402	0.670561279032559	"chr2"	83644578	83664616	20039	"+"	"refGene"	"transcript"	NA	NA	"Zc3h15"	"NM_026934"	NA	NA
"11198"	"Triap1"	42.3275224106017	-0.126886781530278	0.5869205794363	-0.216190718090247	0.8288390883684	0.967034477361021	"chr5"	115341231	115343553	2323	"+"	"refGene"	"transcript"	NA	NA	"Triap1"	"NM_026933"	NA	NA
"11199"	"Ebna1bp2"	1724.19359967753	0.185333681879725	0.268947275536996	0.689107861418849	0.490755393213527	0.829086172165689	"chr4"	118620799	118627776	6978	"+"	"refGene"	"transcript"	NA	NA	"Ebna1bp2"	"NM_026932"	NA	NA
"11200"	"4930555G01Rik"	38.6152812981955	-1.65642430017663	0.577730630640676	-2.8671221713478	0.00414223074978517	0.029481119497576	"chr14"	5050629	5059243	8615	"+"	"refGene"	"transcript"	NA	NA	"4930555G01Rik"	"NM_175393"	NA	NA
"11201"	"Map3k3"	421.71512325137	0.0243281613711291	0.275934146702154	0.0881665486562237	0.929744304054898	0.987139969801854	"chr11"	106084902	106155434	70533	"+"	"refGene"	"transcript"	NA	NA	"Map3k3"	"NM_011947"	NA	NA
"11202"	"Diaph2"	3656.0651734124	-0.296638689542166	0.213653669283787	-1.38840905722126	0.165012519951552	0.480205924647786	"chrX"	129749742	130465833	716092	"+"	"refGene"	"transcript"	NA	NA	"Diaph2"	"NM_172493"	NA	NA
"11203"	"Mtfmt"	370.479897622088	-0.301221045715169	0.242445242701563	-1.2424291867255	0.214078252515793	0.555082061191995	"chr9"	65435782	65453054	17273	"+"	"refGene"	"transcript"	NA	NA	"Mtfmt"	"NM_027134"	NA	NA
"11204"	"Pus3"	2502.08078552642	-0.271139350808799	0.203465193065307	-1.33260803346236	0.182660467478786	0.508407390656413	"chr9"	35558560	35567401	8842	"+"	"refGene"	"transcript"	NA	NA	"Pus3"	"NM_023292"	NA	NA
"11205"	"Gemin7"	76.5585965490279	-0.594585776712296	0.485941537450828	-1.2235747119528	0.221112704045148	0.565638064206532	"chr7"	19564949	19573343	8395	"-"	"refGene"	"transcript"	NA	NA	"Gemin7"	"NM_027189"	NA	NA
"11206"	"Huwe1"	13034.0596073317	-0.145397653814836	0.17271789347227	-0.841821602219689	0.39988781827759	0.764062983873251	"chrX"	151803282	151935417	132136	"+"	"refGene"	"transcript"	NA	NA	"Huwe1"	"NM_021523"	NA	NA
"11207"	"Rspry1"	4577.19363206491	0.0666739323790878	0.195425169361718	0.34117372187448	0.732972804667506	0.938820396250096	"chr8"	94601941	94660276	58336	"+"	"refGene"	"transcript"	NA	NA	"Rspry1"	"NM_026274"	NA	NA
"11208"	"Akr1a1"	5039.62494801884	0.057579288124131	0.204648470736708	0.281357040767775	0.778436564229845	0.956581097705773	"chr4"	116636510	116651674	15165	"-"	"refGene"	"transcript"	NA	NA	"Akr1a1"	"NM_021473"	NA	NA
"11209"	"Dhrs1"	154.056712114711	0.905815529620283	0.372156055090797	2.43396692658752	0.0149343596055694	0.0852621554148126	"chr14"	55739020	55745684	6665	"-"	"refGene"	"transcript"	NA	NA	"Dhrs1"	"NM_026819"	NA	NA
"11210"	"Adra1d"	12.04706532269	-2.06455074901504	1.02325758793853	-2.01762564319148	0.0436302641380508	0.195304483557603	"chr2"	131545357	131562497	17141	"-"	"refGene"	"transcript"	NA	NA	"Adra1d"	"NM_013460"	NA	NA
"11211"	"Tnfsf11"	519.593525393615	3.92995534229957	0.288071578603516	13.6422876611112	2.2440877872225e-42	3.58729899941889e-40	"chr14"	78277446	78308043	30598	"-"	"refGene"	"transcript"	NA	NA	"Tnfsf11"	"NM_011613"	NA	NA
"11212"	"Eapp"	1717.45602795917	-0.121756690857103	0.188445168817666	-0.646112031531628	0.518206804043907	0.846178267557466	"chr12"	54670340	54695894	25555	"-"	"refGene"	"transcript"	NA	NA	"Eapp"	"NM_025456"	NA	NA
"11213"	"Luc7l3"	18668.4041737232	0.101016784523832	0.187672634535181	0.538260598163528	0.590397149489217	0.886908006335479	"chr11"	94291073	94321963	30891	"-"	"refGene"	"transcript"	NA	NA	"Luc7l3"	"NM_026313"	NA	NA
"11214"	"A430057M04Rik"	8.7121279392686	0.461093905755368	1.17496600953583	0.392431697609297	0.694739269218336	0.927543974224592	"chr14"	21847578	21856926	9349	"+"	"refGene"	"transcript"	NA	NA	"A430057M04Rik"	"NM_176925"	NA	NA
"11215"	"Cab39"	19344.6931076088	0.337665196970199	0.192463204728741	1.75444027052395	0.0793550960905429	0.3004425703828	"chr1"	85793441	85851577	58137	"+"	"refGene"	"transcript"	NA	NA	"Cab39"	"NM_133781"	NA	NA
"11216"	"Nup155"	12356.1860313393	0.0283148889236235	0.179923372606991	0.157371932914308	0.874951732103787	0.976386381625816	"chr15"	8109313	8159859	50547	"+"	"refGene"	"transcript"	NA	NA	"Nup155"	"NM_133227"	NA	NA
"11217"	"C030034I22Rik"	111.938764531875	0.218983692618626	0.365622266302662	0.598934235688346	0.549216740289702	0.866555421075848	"chr17"	69416447	69419192	2746	"+"	"refGene"	"transcript"	NA	NA	"C030034I22Rik"	"NR_026848"	NA	NA
"11218"	"Masp2"	11.6358533339623	-1.14068976083913	0.995820509927664	-1.14547727172439	0.252011505186677	0.608959939111468	"chr4"	148602544	148604413	1870	"+"	"refGene"	"transcript"	NA	NA	"Masp2"	"NM_010767"	NA	NA
"11219"	"Eno1"	891.319645122978	0.293423549116352	0.625545565404647	0.469068226751067	0.639020869261262	0.907023800913751	"chr4"	150237197	150248873	11677	"+"	"refGene"	"transcript"	NA	NA	"Eno1"	"NM_023119"	NA	NA
"11220"	"Rpl37a"	1472.5759081713	0.0602076864030735	0.215599132533927	0.279257554033057	0.780047177936231	0.956835227004448	"chr1"	72711260	72713813	2554	"+"	"refGene"	"transcript"	NA	NA	"Rpl37a"	"NM_009084"	NA	NA
"11221"	"Gabra2"	10.4046498093441	0.0221115209443562	1.04407751772097	0.0211780452783062	0.983103627684766	0.996598071949077	"chr5"	70958392	71095849	137458	"-"	"refGene"	"transcript"	NA	NA	"Gabra2"	"NM_008066"	NA	NA
"11222"	"Creb1"	15810.691165829	0.345693853555665	0.203190276957739	1.70133068733188	0.0888809086559822	0.325463427511061	"chr1"	64532804	64604548	71745	"+"	"refGene"	"transcript"	NA	NA	"Creb1"	"NM_001037726"	NA	NA
"11223"	"Il10rb"	881.363781341178	-0.037750907337317	0.207936966526136	-0.18154976466184	0.85593607552564	0.972139685512369	"chr16"	91406235	91425834	19600	"+"	"refGene"	"transcript"	NA	NA	"Il10rb"	"NM_008349"	NA	NA
"11224"	"Snx18"	4434.65445867718	-0.0523061229123044	0.194080221922788	-0.269507744756772	0.787538983180134	0.957781341282305	"chr13"	113592179	113618564	26386	"-"	"refGene"	"transcript"	NA	NA	"Snx18"	"NM_130796"	NA	NA
"11225"	"Gm19757"	34.7569608436504	0.0517950158713797	0.598936725392626	0.086478276711828	0.931086224042908	0.987139969801854	"chr6"	105481266	105492668	11403	"-"	"refGene"	"transcript"	NA	NA	"Gm19757"	"NR_040297"	NA	NA
"11226"	"Cul4b"	45577.2877425808	-0.222455935408154	0.205956246535059	-1.08011259260489	0.280092044951105	0.642283112960082	"chrX"	38531621	38576196	44576	"-"	"refGene"	"transcript"	NA	NA	"Cul4b"	"NM_001110142"	NA	NA
"11227"	"Btbd18"	2.2685526767206	1.76219271020662	2.22890592571203	0.790608831839186	0.42917229144794	0.785168104431393	"chr2"	84659079	84668781	9703	"+"	"refGene"	"transcript"	NA	NA	"Btbd18"	"NM_001145100"	NA	NA
"11228"	"Hhla1"	2.30421850813036	-4.69373562562539	2.60168258418859	-1.80411540368183	0.071213217431137	0.278711795207227	"chr15"	65922443	65976804	54362	"-"	"refGene"	"transcript"	NA	NA	"Hhla1"	"NM_001145096"	NA	NA
"11229"	"Pdik1l"	2279.85989978854	0.282948340903333	0.200858357787969	1.40869587912304	0.158925113967091	0.470077223405539	"chr4"	134275005	134287253	12249	"-"	"refGene"	"transcript"	NA	NA	"Pdik1l"	"NM_001163794"	NA	NA
"11230"	"Fam76a"	2860.15403989437	0.57409368978461	0.198315879257145	2.89484478971155	0.00379346050077065	0.0274806224695807	"chr4"	132899213	132922551	23339	"-"	"refGene"	"transcript"	NA	NA	"Fam76a"	"NM_001163792"	NA	NA
"11231"	"Six3"	8.59204380762813	-0.595244108891599	1.13789164184355	-0.523111416766552	0.600896721086118	0.891418125824319	"chr17"	85620834	85626191	5358	"+"	"refGene"	"transcript"	NA	NA	"Six3"	"NM_011381"	NA	NA
"11232"	"Six2"	25.2864037577758	-0.046351841197205	0.683219923875194	-0.067843222332129	0.945910436556243	0.988925614452121	"chr17"	85684268	85688254	3987	"-"	"refGene"	"transcript"	NA	NA	"Six2"	"NM_011380"	NA	NA
"11233"	"Chmp4c"	295.944206393041	-4.92297478812038	0.349962783188786	-14.0671380632629	6.04673582869368e-45	1.04812516105321e-42	"chr3"	10366973	10391005	24033	"+"	"refGene"	"transcript"	NA	NA	"Chmp4c"	"NM_025519"	NA	NA
"11234"	"Ttc26"	1100.77041520925	-0.137353219233971	0.202826848568528	-0.677194465147767	0.498282579024058	0.833871288172516	"chr6"	38381524	38427647	46124	"+"	"refGene"	"transcript"	NA	NA	"Ttc26"	"NM_153600"	NA	NA
"11235"	"Igsf8"	9.5205378585153	1.45223235814205	1.11511533190071	1.30231583818933	0.192808439609571	0.524175173972582	"chr1"	172312367	172319843	7477	"+"	"refGene"	"transcript"	NA	NA	"Igsf8"	"NM_080419"	NA	NA
"11236"	"Tedc2"	441.899748454706	0.133896011300932	0.234511904118808	0.570956138896461	0.56802937498209	0.8750592365238	"chr17"	24215056	24220851	5796	"-"	"refGene"	"transcript"	NA	NA	"Tedc2"	"NM_028056"	NA	NA
"11237"	"Slc5a5"	3.57314662167569	0.855227562900635	1.73715813832521	0.492314167623887	0.62249726612928	0.901361612336488	"chr8"	70882889	70892757	9869	"-"	"refGene"	"transcript"	NA	NA	"Slc5a5"	"NM_053248"	NA	NA
"11238"	"Fndc3a"	5153.41203967398	0.134914864136209	0.200046225746918	0.674418443199684	0.500045320475663	0.834430258472039	"chr14"	72537953	72710003	172051	"-"	"refGene"	"transcript"	NA	NA	"Fndc3a"	"NM_207636"	NA	NA
"11239"	"Ift22"	8.43737239823426	-0.747592879123581	1.19987465445834	-0.623059147341573	0.533245654381164	0.854987766586627	"chr5"	136908150	136913244	5095	"+"	"refGene"	"transcript"	NA	NA	"Ift22"	"NM_026073"	NA	NA
"11240"	"Fbxo24"	1.79007682539004	-4.32963718180987	2.84505648451967	-1.52181062322242	0.128056538892397	0.410505665116959	"chr5"	137612505	137625078	12574	"-"	"refGene"	"transcript"	NA	NA	"Fbxo24"	"NM_027708"	NA	NA
"11241"	"Rufy2"	1929.75655299725	-0.102052470800796	0.211606960358766	-0.482273695665647	0.629611530802291	0.904051100500863	"chr10"	62980252	63017209	36958	"+"	"refGene"	"transcript"	NA	NA	"Rufy2"	"NM_027425"	NA	NA
"11242"	"Rab10os"	220.786827743827	0.247659477312804	0.297384049024454	0.832793413517747	0.404961250022572	0.768736062796612	"chr12"	3235791	3250374	14584	"+"	"refGene"	"transcript"	NA	NA	"Rab10os"	"NR_015551"	NA	NA
"11243"	"Cdipt"	727.611293856964	0.0172394295029026	0.224065025830489	0.0769394038137157	0.938671750725351	0.988210342637679	"chr7"	126975914	126980501	4588	"+"	"refGene"	"transcript"	NA	NA	"Cdipt"	"NM_001347656"	NA	NA
"11244"	"A830009L08Rik"	3.19760046435772	0.531391539389602	1.85405831714467	0.286609938034726	0.774411004099528	0.955263557379283	"chr13"	91368990	91388085	19096	"-"	"refGene"	"transcript"	NA	NA	"A830009L08Rik"	"NR_045161"	NA	NA
"11245"	"Mfsd4b5"	31.6686888970463	-0.148869624301341	0.61612562476025	-0.241622192485939	0.809072924407009	0.964651867764187	"chr10"	39968153	39986646	18494	"-"	"refGene"	"transcript"	NA	NA	"Mfsd4b5"	"NM_001113385"	NA	NA
"11246"	"Jazf1"	57.1475223267819	-2.14259998587444	0.515561108317894	-4.15586038455275	3.24065683071178e-05	0.000404046506579139	"chr6"	52768068	52909620	141553	"-"	"refGene"	"transcript"	NA	NA	"Jazf1"	"NM_001168277"	NA	NA
"11247"	"Cox5b"	266.99689989722	0.0460960739826293	0.303933976446752	0.151664761279841	0.879451352011629	0.976934235374948	"chr1"	36691487	36693388	1902	"+"	"refGene"	"transcript"	NA	NA	"Cox5b"	"NM_009942"	NA	NA
"11248"	"Cdh6"	12348.5299818335	5.10839221630634	0.208978755258109	24.4445527967519	5.75049656491473e-132	1.03415492599285e-128	"chr15"	13028699	13173675	144977	"-"	"refGene"	"transcript"	NA	NA	"Cdh6"	"NM_007666"	NA	NA
"11249"	"Mob2"	43.9886263021865	-0.228648369336887	0.551830794574229	-0.414345070237161	0.678621410834142	0.92186615976028	"chr7"	142008517	142060853	52337	"-"	"refGene"	"transcript"	NA	NA	"Mob2"	"NM_001347560"	NA	NA
"11250"	"Rpl8"	191.06893777008	-0.00875576045847316	0.321587873888597	-0.0272266499125097	0.978278960025545	0.995791766863057	"chr15"	76904071	76906318	2248	"+"	"refGene"	"transcript"	NA	NA	"Rpl8"	"NM_012053"	NA	NA
"11251"	"Mnt"	124.191902666103	0.107161109919405	0.369563023863492	0.289967077331276	0.771841424523462	0.95521991064891	"chr11"	74830924	74845725	14802	"+"	"refGene"	"transcript"	NA	NA	"Mnt"	"NM_010813"	NA	NA
"11252"	"Pcdhb3"	8.59694206154248	1.14976303323997	1.4519414639282	0.791879742954174	0.428430799578403	0.784801873381014	"chr18"	37300799	37304585	3787	"+"	"refGene"	"transcript"	NA	NA	"Pcdhb3"	"NM_053128"	NA	NA
"11253"	"Tmem177"	62.6461141603203	-0.41923702619401	0.510300168198858	-0.821549849128481	0.411333142010229	0.772262810139783	"chr1"	119907901	119913183	5283	"-"	"refGene"	"transcript"	NA	NA	"Tmem177"	"NM_175106"	NA	NA
"11254"	"Rnf166"	406.966296648714	0.192553763391393	0.236507775671379	0.814154049881816	0.41555670531474	0.774833374723064	"chr8"	122466145	122475724	9580	"-"	"refGene"	"transcript"	NA	NA	"Rnf166"	"NM_001368370"	NA	NA
"11255"	"Tmem140"	4.5241215167661	2.28348406384933	1.70507320219186	1.33922934271322	0.18049602279255	0.505008812314161	"chr6"	34863146	34874946	11801	"+"	"refGene"	"transcript"	NA	NA	"Tmem140"	"NM_001368365"	NA	NA
"11256"	"Klra18"	696.604610239382	-0.18635081017869	0.251136818362451	-0.742029031799474	0.45806974599526	0.805555486570566	"chr6"	130043745	130067258	23514	"-"	"refGene"	"transcript"	NA	NA	"Klra18"	"NM_053153"	NA	NA
"11257"	"Klra22"	39.5319925819075	-0.793076680178221	0.559375895864508	-1.41778844251509	0.156252539440892	0.465425524831494	"chr6"	129972082	130380808	408727	"-"	"refGene"	"transcript"	NA	NA	"Klra22"	"NM_053152"	NA	NA
"11258"	"Rpl34"	14.0081389240995	0.340954929782427	0.898353893277264	0.379532979523913	0.704292118825408	0.931037336641171	"chr3"	130726827	130730337	3511	"-"	"refGene"	"transcript"	NA	NA	"Rpl34"	"NM_001287581"	NA	NA
"11259"	"Pcdhb14"	27.2878389112826	-2.54426439838579	0.738645358861548	-3.44450062247354	0.000572115318389851	0.00535177053684967	"chr18"	37447657	37451094	3438	"+"	"refGene"	"transcript"	NA	NA	"Pcdhb14"	"NM_053139"	NA	NA
"11260"	"Pcdhb13"	2.96401414576548	-1.36433605292871	2.16726008230923	-0.629521147030494	0.529007928676404	0.853251760136913	"chr18"	37442517	37446209	3693	"+"	"refGene"	"transcript"	NA	NA	"Pcdhb13"	"NM_053138"	NA	NA
"11261"	"Abhd17a"	18.0065402097269	1.54990564569465	0.869128060234279	1.78328800623105	0.0745394327773633	0.28658439854835	"chr10"	80583649	80590341	6693	"-"	"refGene"	"transcript"	NA	NA	"Abhd17a"	"NM_145421"	NA	NA
"11262"	"Ttc1"	1505.0118972848	-0.025845248251746	0.194137270396752	-0.133128729990521	0.894091574127587	0.980607806002016	"chr11"	43730006	43748008	18003	"-"	"refGene"	"transcript"	NA	NA	"Ttc1"	"NM_133795"	NA	NA
"11263"	"Nmd3"	10015.6561191279	0.0677641883097546	0.178208389703232	0.380252514612816	0.703757980590221	0.930847147809007	"chr3"	69722055	69749046	26992	"+"	"refGene"	"transcript"	NA	NA	"Nmd3"	"NM_133787"	NA	NA
"11264"	"Aaas"	142.575983814514	0.545643461215768	0.397839863338115	1.37151530426713	0.170214376010944	0.489122355439274	"chr15"	102338247	102350759	12513	"-"	"refGene"	"transcript"	NA	NA	"Aaas"	"NM_153416"	NA	NA
"11265"	"Emc7"	3319.8157254765	0.315777265911812	0.181824601746588	1.73671363984021	0.0824377289697236	0.308788023618775	"chr2"	112455025	112467436	12412	"+"	"refGene"	"transcript"	NA	NA	"Emc7"	"NM_133749"	NA	NA
"11266"	"Gpn1"	585.971207132868	-0.29819173662702	0.227831727998645	-1.30882445235544	0.190593822015988	0.521207625421786	"chr5"	31494741	31512904	18164	"+"	"refGene"	"transcript"	NA	NA	"Gpn1"	"NM_133756"	NA	NA
"11267"	"Prelid3a"	27.7583244614024	-3.41312735057403	0.769400076686925	-4.43608917388093	9.16079118199731e-06	0.000124925405436394	"chr18"	67464849	67480581	15733	"+"	"refGene"	"transcript"	NA	NA	"Prelid3a"	"NM_144867"	NA	NA
"11268"	"Sumo2"	68609.1213688252	0.175066115024741	0.183813085936392	0.952413774747912	0.340887176276811	0.709103060773848	"chr11"	115523109	115536230	13122	"-"	"refGene"	"transcript"	NA	NA	"Sumo2"	"NM_133354"	NA	NA
"11269"	"Mapre3"	13.4849797868601	0.712571822148925	0.923911944712353	0.77125512471946	0.44055572571995	0.795067138225405	"chr5"	30814641	30866106	51466	"+"	"refGene"	"transcript"	NA	NA	"Mapre3"	"NM_133350"	NA	NA
"11270"	"Asb6"	6.65523447368694	-0.280050644832418	1.30187657366248	-0.21511305334005	0.829679177036908	0.967034477361021	"chr2"	30823098	30828300	5203	"-"	"refGene"	"transcript"	NA	NA	"Asb6"	"NM_133346"	NA	NA
"11271"	"Rab29"	50.3562469822529	-0.244689391672646	0.521255452533553	-0.46942317914055	0.638767183448242	0.907023800913751	"chr1"	131867277	131872889	5613	"+"	"refGene"	"transcript"	NA	NA	"Rab29"	"NM_144875"	NA	NA
"11272"	"Uhrf2"	7472.63022975897	0.0544333677268827	0.174615233838736	0.311733212104243	0.755243285196213	0.949299767964172	"chr19"	30030513	30093724	63212	"+"	"refGene"	"transcript"	NA	NA	"Uhrf2"	"NM_144873"	NA	NA
"11273"	"Etv5"	525.49949843685	0.631412227076225	0.230260829503019	2.74216082882628	0.00610364483847202	0.0409003904476465	"chr16"	22381313	22439570	58258	"-"	"refGene"	"transcript"	NA	NA	"Etv5"	"NM_023794"	NA	NA
"11274"	"3110099E03Rik"	8.18022668178241	0.368293686937579	1.16680236276682	0.315643590285718	0.752273047573314	0.94752873899007	"chr2"	115493513	115512201	18689	"-"	"refGene"	"transcript"	NA	NA	"3110099E03Rik"	"NR_030712"	NA	NA
"11275"	"Parp2"	928.572077997423	0.348810243453986	0.202747445866518	1.72041744823573	0.0853565876020334	0.31593136759209	"chr14"	50807916	50821301	13386	"+"	"refGene"	"transcript"	NA	NA	"Parp2"	"NM_009632"	NA	NA
"11276"	"Smim9"	3.01992339385419	-1.72158409387355	1.93159362974742	-0.891276543554696	0.372780829295096	0.739241597666236	"chrX"	75146057	75163751	17695	"-"	"refGene"	"transcript"	NA	NA	"Smim9"	"NM_001033786"	NA	NA
"11277"	"Amigo2"	196.838066211525	1.10382325320221	0.305272291070541	3.61586454286851	0.000299346886747281	0.00299284479474158	"chr15"	97244074	97247287	3214	"-"	"refGene"	"transcript"	NA	NA	"Amigo2"	"NM_001164602"	NA	NA
"11278"	"Scd1"	8105.30142690416	-0.264284656992961	0.186280263149102	-1.41874749651509	0.155972644575643	0.464896281214947	"chr19"	44394450	44407709	13260	"-"	"refGene"	"transcript"	NA	NA	"Scd1"	"NM_009127"	NA	NA
"11279"	"Xndc1"	346.22181635718	-0.244037119705494	0.248951932016892	-0.98025798686686	0.32695878753949	0.69554281773335	"chr7"	102065491	102083762	18272	"+"	"refGene"	"transcript"	NA	NA	"Xndc1"	"NM_001286689"	NA	NA
"11280"	"Mrps33"	4031.71824701893	-0.247798847455409	0.197379960167801	-1.25544076128471	0.209318800095345	0.548928333314777	"chr6"	39801807	39810936	9130	"-"	"refGene"	"transcript"	NA	NA	"Mrps33"	"NM_010270"	NA	NA
