gene_name	Chromosome	seqnames	Cell Type	Lin- WT rep1 (FPKM)	Lin- XistΔ/Δ rep1 (FPK	Lin- WT rep2 (FPKM)	Lin- XistΔ/Δ rep2 (FPK	FoldChange_1	FoldChange_2	FoldChange
Tnfsf9	chr17	autosomes	Lin-	1.064813901	0.07692617	1.998161753	1.277608844	0.07224377	0.639392102	0.355817936
Tnfsf14	chr17	autosomes	Lin-	11.97862227	8.35321895	15.91152561	15.22533293	0.697343882	0.956874488	0.827109185
4930405O22Rik	chr17	autosomes	Lin-	5.480004595	4.305371057	3.856284973	2.443464839	0.785650994	0.633631813	0.709641403
Man2a1	chr17	autosomes	Lin-	26.62593175	26.16116279	30.61862352	27.95120867	0.9825445	0.912882601	0.94771355
Ddx11	chr17	autosomes	Lin-	8.905708973	7.945731912	7.083026004	6.56011163	0.892206554	0.926173591	0.909190072
Snord53	chr7	autosomes	Lin-	9.095285404	0	3.64109475	0	0	0	0
Lclat1	chr17	autosomes	Lin-	9.331104158	8.078795323	10.59123985	10.46133023	0.865791999	0.987734239	0.926763119
Spast	chr17	autosomes	Lin-	16.75151692	15.12174223	16.6640563	13.54830678	0.902708829	0.813025745	0.857867287
Slc30a6	chr17	autosomes	Lin-	5.561488426	5.338945498	7.652839864	6.37762638	0.959985006	0.833367285	0.896676145
Heatr5b	chr17	autosomes	Lin-	9.791879423	7.783262495	11.19479668	9.428660895	0.794869111	0.842236011	0.818552561
Rmdn2	chr17	autosomes	Lin-	3.0435389	2.15282284	3.136958712	2.427636927	0.707341983	0.773882333	0.740612158
Hnrnpll	chr17	autosomes	Lin-	30.39465458	27.40854218	29.5895654	27.43264501	0.901755343	0.927105371	0.914430357
Gemin6	chr17	autosomes	Lin-	10.96710519	7.144358669	7.830365367	5.475193941	0.651435228	0.699225858	0.675330543
Dhx57	chr17	autosomes	Lin-	8.045484882	6.513572311	6.177023652	5.12807783	0.809593506	0.830185882	0.819889694
Sos1	chr17	autosomes	Lin-	16.81847679	16.74056291	17.84540585	16.81445714	0.995367364	0.9422289	0.968798132
Thumpd2	chr17	autosomes	Lin-	6.439226843	5.403897659	5.614662271	4.508058582	0.839215296	0.802908236	0.821061766
Eml4	chr17	autosomes	Lin-	15.75609903	15.75272371	16.18901965	14.20345226	0.999785777	0.87735098	0.938568378
Thada	chr17	autosomes	Lin-	13.42003832	12.72613715	13.48394777	10.72554356	0.948293652	0.795430518	0.871862085
Lrpprc	chr17	autosomes	Lin-	29.21966229	23.24016008	25.433689	22.53646496	0.795360324	0.886087148	0.840723736
Srbd1	chr17	autosomes	Lin-	14.27289901	10.52068888	14.35653747	11.2015023	0.73710946	0.78023704	0.75867325
2010106C02Rik	chr17	autosomes	Lin-	2.616451965	0	1.496340308	0.064645147	0	0.043202169	0.021601085
Epas1	chr17	autosomes	Lin-	7.846213137	6.523632439	6.722963064	6.277137986	0.831437067	0.933686222	0.882561645
Cript	chr17	autosomes	Lin-	40.19479245	37.4921467	40.04582347	37.93814449	0.932761296	0.94736832	0.940064808
Mcfd2	chr17	autosomes	Lin-	11.7479104	10.29373597	11.51626254	10.64130158	0.876218461	0.924023879	0.90012117
Ttc7	chr17	autosomes	Lin-	38.25932298	33.84968177	35.74505715	34.19836134	0.884743355	0.956729799	0.920736577
Msh2	chr17	autosomes	Lin-	25.76799117	23.22133243	25.26903076	23.82093283	0.901169683	0.942692779	0.921931231
Gm6225	chr18	autosomes	Lin-	2.190893749	0.918362719	1.35898507	0.524652408	0.419172641	0.386061936	0.402617289
Zeb1	chr18	autosomes	Lin-	14.76143203	10.31587095	12.91096076	10.81913249	0.698839444	0.837980434	0.768409939
Wac	chr18	autosomes	Lin-	41.87191285	35.62062929	36.29075408	36.12593785	0.85070461	0.995458451	0.923081531
Mir133a-1	chr18	autosomes	Lin-	6.01893887	0	2.891457596	0	0	0	0
Tmem241	chr18	autosomes	Lin-	3.289466083	3.05314384	2.863812946	2.043014554	0.928157872	0.713389664	0.820773768
Taf4b	chr18	autosomes	Lin-	5.222414313	3.960076767	4.887793147	3.753097109	0.75828468	0.767851052	0.763067866
4933424G05Rik	chr18	autosomes	Lin-	1.102379864	0	2.11266959	1.022245379	0	0.483864294	0.241932147
Trappc8	chr18	autosomes	Lin-	19.34448744	17.2858661	22.77510744	19.12085997	0.893580983	0.839550813	0.866565898
Klhl14	chr18	autosomes	Lin-	2.332675861	0.353232414	1.920682012	1.796967762	0.151427989	0.935588375	0.543508182
Zfp397	chr18	autosomes	Lin-	14.22734081	11.86620528	16.77319477	14.4772842	0.834042386	0.863120258	0.848581322
Wdr33	chr18	autosomes	Lin-	15.6211696	13.66708581	15.28541693	14.72449182	0.874907972	0.963303251	0.919105611
Fam13b	chr18	autosomes	Lin-	19.86465818	14.93987198	21.7257068	15.7745371	0.752083013	0.72607705	0.739080032
Fam53c	chr18	autosomes	Lin-	14.77094674	12.50664814	15.23523545	13.39168641	0.846705926	0.878994384	0.862850155
Kdm3b	chr18	autosomes	Lin-	31.05339148	28.97646148	31.43362422	27.91844106	0.933117451	0.888171242	0.910644346
Snora74a	chr18	autosomes	Lin-	4.134220638	0.716812039	7.944206728	7.507652298	0.173385047	0.945047448	0.559216248
Paip2	chr18	autosomes	Lin-	164.7498537	156.3143557	151.9863009	151.0077494	0.948798146	0.993561581	0.971179863
Dnajc18	chr18	autosomes	Lin-	3.952673384	3.323666119	3.976523645	2.539927468	0.840865358	0.638730634	0.739797996
Nrg2	chr18	autosomes	Lin-	3.225130354	2.808484768	4.568094315	2.581328689	0.870812792	0.565077801	0.717945296
Igip	chr18	autosomes	Lin-	2.168215715	1.785267721	6.420798435	3.821851114	0.823381045	0.595229885	0.709305465
Cystm1	chr18	autosomes	Lin-	2.613939166	1.351702703	2.726231447	0.856575359	0.517113298	0.314197593	0.415655446
Eif4ebp3	chr18	autosomes	Lin-	8.818712867	5.631115951	10.2494761	7.822792921	0.638541705	0.76323832	0.700890013
Vaultrc5	chr18	autosomes	Lin-	2.016780676	0.274258519	4.701761482	0.738641071	0.135988272	0.157098797	0.146543534
Arap3	chr18	autosomes	Lin-	20.20761037	18.43689057	27.31714948	24.46824103	0.912373617	0.895709893	0.904041755
Rbm27	chr18	autosomes	Lin-	33.34937981	32.95962178	30.85513913	29.79946226	0.988312885	0.965786028	0.977049456
Trim36	chr18	autosomes	Lin-	1.004025012	0.351091611	1.175418342	0.884283244	0.349684128	0.752313634	0.550998881
Dmxl1	chr18	autosomes	Lin-	20.44595728	16.1327616	21.79781582	19.29685431	0.789044082	0.8852655	0.837154791
Sncaip	chr18	autosomes	Lin-	2.794334672	2.184981277	3.170878071	0.565012215	0.781932565	0.178187935	0.48006025
Ppic	chr18	autosomes	Lin-	7.829300888	7.762305179	8.867736203	7.662108774	0.991442951	0.864043381	0.927743166
Ndst1	chr18	autosomes	Lin-	16.21782857	15.76986487	23.54928401	15.92694809	0.972378318	0.676324091	0.824351204
Hmgxb3	chr18	autosomes	Lin-	11.54098823	10.19171878	12.38560505	11.72285466	0.883088916	0.946490269	0.914789592
Sh3tc2	chr18	autosomes	Lin-	2.497196752	1.083744017	2.165408772	1.403255338	0.433984233	0.648032536	0.541008385
Fbxo38	chr18	autosomes	Lin-	18.1285293	14.40371695	20.50909952	18.65748898	0.794533121	0.909717609	0.852125365
Napg	chr18	autosomes	Lin-	8.202208284	5.270204624	8.016053558	7.560308404	0.642534844	0.943145944	0.792840394
Lman1	chr18	autosomes	Lin-	48.32329543	39.95966566	41.06819592	37.56598418	0.826923439	0.914722046	0.870822743
4930549G23Rik	chr18	autosomes	Lin-	1.270203651	0	3.220485529	0.219682043	0	0.068213951	0.034106976
Fam210a	chr18	autosomes	Lin-	9.391614758	8.282732298	8.244233648	7.492963872	0.881928455	0.908873304	0.89540088
Elac1	chr18	autosomes	Lin-	3.392206626	2.274591251	3.0851521	3.050181971	0.670534405	0.988665023	0.829599714
Dym	chr18	autosomes	Lin-	56.56487189	50.04746268	63.6963184	58.74901774	0.884779917	0.922329881	0.903554899
Ier3ip1	chr18	autosomes	Lin-	21.16904842	20.19311965	15.09199818	14.56352212	0.953898316	0.964983029	0.959440673
Pias2	chr18	autosomes	Lin-	14.10999688	12.98336196	13.56212294	10.50656763	0.920153426	0.774699336	0.847426381
Epg5	chr18	autosomes	Lin-	7.866688383	5.864785352	9.081843497	9.028344436	0.745521504	0.994109229	0.869815366
Atp9b	chr18	autosomes	Lin-	8.966357389	8.50039844	10.74129654	9.234033231	0.948032526	0.85967585	0.903854188
Zfp516	chr18	autosomes	Lin-	10.29371753	8.763501724	14.16729146	10.44817574	0.851344686	0.737485762	0.794415224
4930592I03Rik	chr18	autosomes	Lin-	2.571007728	1.821443358	6.474287018	1.678219454	0.708455031	0.259213014	0.483834022
Ighmbp2	chr19	autosomes	Lin-	2.627036318	1.394961078	2.615932151	1.863202845	0.531001824	0.712251977	0.6216269
Suv420h1	chr19	autosomes	Lin-	9.257487322	9.09120941	11.33926094	10.45016611	0.982038548	0.921591466	0.951815007
Adrbk1	chr19	autosomes	Lin-	103.8815479	97.38839757	117.6524125	103.724384	0.937494671	0.881617145	0.909555908
Kdm2a	chr19	autosomes	Lin-	32.21346025	29.98770587	36.41445578	33.51564795	0.930906076	0.920394037	0.925650056
Lrfn4	chr19	autosomes	Lin-	1.934968221	1.880066109	1.549242782	0.494704794	0.97162635	0.31932038	0.645473365
Rbm14	chr19	autosomes	Lin-	50.20494187	48.80295301	45.24473988	43.24943984	0.972074684	0.955899845	0.963987265
1700020D05Rik	chr19	autosomes	Lin-	1.44596294	0.278564836	2.460150869	0	0.192650052	0	0.096325026
Ap5b1	chr19	autosomes	Lin-	15.28872765	11.38367994	20.73021733	14.94482063	0.744579942	0.720919631	0.732749786
Kcnk7	chr19	autosomes	Lin-	1.722160128	1.101208111	1.276176002	1.216740886	0.639434216	0.953427179	0.796430698
Neat1	chr19	autosomes	Lin-	13.76378405	7.876201344	15.22849182	10.97631086	0.572240985	0.72077465	0.646507818
Capn1	chr19	autosomes	Lin-	51.15136066	49.02940437	58.92103734	53.93167755	0.958516132	0.91532125	0.936918691
Sac3d1	chr19	autosomes	Lin-	12.15352547	8.986757053	10.94713422	10.78797648	0.73943623	0.985461242	0.862448736
Atg2a	chr19	autosomes	Lin-	14.73823574	13.95409178	16.07221721	14.52350093	0.946795263	0.90364016	0.925217711
Cdc42bpg	chr19	autosomes	Lin-	2.116770627	1.815349809	2.525804466	1.927318376	0.857603458	0.763051298	0.810327378
Esrra	chr19	autosomes	Lin-	6.316395795	4.43131796	5.218036321	4.508609747	0.701557993	0.864043381	0.782800687
Gpr137	chr19	autosomes	Lin-	2.292721926	2.291104328	3.410812285	2.594052983	0.999294464	0.760538185	0.879916324
Macrod1	chr19	autosomes	Lin-	13.77133213	12.20773068	15.34400164	9.926756665	0.886459681	0.646947054	0.766703367
9830166K06Rik	chr19	autosomes	Lin-	2.191814679	1.447725299	1.933958523	1.763858732	0.660514465	0.912045791	0.786280128
Zbtb3	chr19	autosomes	Lin-	1.403159675	0.936597479	1.566497065	1.107426617	0.66749173	0.706944585	0.687218157
5730408K05Rik	chr19	autosomes	Lin-	3.410732026	2.464041385	5.888332916	3.871133216	0.722437696	0.657424312	0.689931004
Cyb561a3	chr19	autosomes	Lin-	13.52100739	9.681766902	14.26176791	13.29696947	0.716053665	0.932350712	0.824202189
Ddb1	chr19	autosomes	Lin-	118.4801297	106.4267003	101.686514	100.3490825	0.898266238	0.986847503	0.942556871
Tmem132a	chr19	autosomes	Lin-	4.223090385	2.345818248	4.818267257	3.44498046	0.555474317	0.714983266	0.635228791
Ms4a1	chr19	autosomes	Lin-	11.12260109	7.796768386	24.23089258	15.85726285	0.700984268	0.654423389	0.677703829
Gm8369	chr19	autosomes	Lin-	2.949017211	0.895232503	2.110721957	0.989155437	0.303569779	0.468633698	0.386101739
Ms4a4d	chr19	autosomes	Lin-	1.118272796	0.969458906	1.040845733	0.232086675	0.866925235	0.222978937	0.544952086
Ms4a2	chr19	autosomes	Lin-	11.25359825	11.0249002	14.92978194	9.097880116	0.979677785	0.609377964	0.794527874
Ms4a3	chr19	autosomes	Lin-	75.69188457	74.92639462	77.94613142	58.0883736	0.989886763	0.745237416	0.86756209
Dtx4	chr19	autosomes	Lin-	10.84577317	10.47042501	11.13436678	10.17999732	0.965392217	0.914286149	0.939839183
Zfp91	chr19	autosomes	Lin-	24.12382973	19.93936203	19.56901797	18.3017453	0.826542148	0.935240866	0.880891507
Gcnt1	chr19	autosomes	Lin-	18.60556848	16.84834599	16.90183386	14.9366424	0.905553948	0.883729099	0.894641523
2410127L17Rik	chr19	autosomes	Lin-	3.61596232	3.163010145	3.309849024	1.500915834	0.874735372	0.453469576	0.664102474
Tmem2	chr19	autosomes	Lin-	7.725292772	6.663720875	11.34623147	8.732650737	0.862584898	0.769652088	0.816118493
Smc5	chr19	autosomes	Lin-	16.90718698	13.02868181	15.2875719	14.77250672	0.770600209	0.966308242	0.868454225
Ptar1	chr19	autosomes	Lin-	9.518321934	8.526729259	8.311539688	7.449037736	0.895822743	0.896228378	0.89602556
Foxd4	chr19	autosomes	Lin-	4.223780727	1.472750706	6.770572988	4.509805344	0.348680673	0.66608917	0.507384922
Dock8	chr19	autosomes	Lin-	75.66322509	73.04819478	91.97796955	79.28805911	0.965438556	0.862033153	0.913735855
Glis3	chr19	autosomes	Lin-	1.013142651	0.755543166	1.164433149	0.955249482	0.745742137	0.820355795	0.783048966
Cdc37l1	chr19	autosomes	Lin-	8.957251589	5.025929866	9.384310176	8.243934077	0.561101786	0.878480562	0.719791174
Ak3	chr19	autosomes	Lin-	38.08712754	34.49765422	31.59056688	29.75037341	0.905756261	0.94174864	0.923752451
Prkg1	chr19	autosomes	Lin-	1.29254632	0.942601031	1.259183147	1.174337186	0.729258996	0.932618253	0.830938624
Cstf2t	chr19	autosomes	Lin-	11.94483444	11.63826114	10.21874406	9.338828836	0.974334236	0.913892038	0.944113137
Atad1	chr19	autosomes	Lin-	34.48319191	28.05275641	33.91732182	26.10517193	0.813519714	0.769670792	0.791595253
Rnls	chr19	autosomes	Lin-	3.291387812	1.82965283	2.504509925	2.346511689	0.55589099	0.93691451	0.74640275
Stambpl1	chr19	autosomes	Lin-	12.62212256	10.26077658	14.51283671	9.748344364	0.812920056	0.671704957	0.742312507
Pank1	chr19	autosomes	Lin-	5.168262176	4.662932592	4.645608537	4.558091287	0.902224468	0.981161295	0.941692881
Cpeb3	chr19	autosomes	Lin-	1.267815168	0.986510132	1.121543011	0.584004141	0.778118259	0.520714885	0.649416572
Ide	chr19	autosomes	Lin-	53.18928034	52.56092148	45.6295774	35.16505863	0.988186363	0.770663693	0.879425028
Blnk	chr19	autosomes	Lin-	24.2996359	23.84656247	27.9645453	23.6967468	0.981354724	0.847385378	0.914370051
Lcor	chr19	autosomes	Lin-	7.232536624	4.90039335	6.86248364	5.729101636	0.677548363	0.834843759	0.756196061
Zfyve27	chr19	autosomes	Lin-	6.103223316	4.998145305	7.014605038	5.818788802	0.818935347	0.829524794	0.824230071
Slc25a28	chr19	autosomes	Lin-	18.95789293	13.06792711	12.58490436	10.5695447	0.689313267	0.839858961	0.764586114
Scd1	chr19	autosomes	Lin-	9.476997816	7.883302304	13.48529913	8.499640686	0.831835404	0.630289369	0.731062387
Fam178a	chr19	autosomes	Lin-	17.23411165	16.32456069	17.7685953	17.22950082	0.947223798	0.969660264	0.958442031
Mgea5	chr19	autosomes	Lin-	28.14760464	26.73677527	29.02970383	27.26982148	0.949877462	0.939376497	0.944626979
Sufu	chr19	autosomes	Lin-	10.23897986	10.12059394	11.37349254	10.26833515	0.988437723	0.902830429	0.945634076
Sfxn2	chr19	autosomes	Lin-	4.306951774	2.695409655	2.586288192	2.075990743	0.625827684	0.802691189	0.714259436
Pcgf6	chr19	autosomes	Lin-	6.652390587	6.35905895	7.848832701	5.405141582	0.955905831	0.688655471	0.822280651
Taf5	chr19	autosomes	Lin-	7.499841693	7.158879723	6.231099994	5.136253363	0.954537444	0.824293202	0.889415323
Sh3pxd2a	chr19	autosomes	Lin-	2.644099598	1.428691886	1.879005318	1.282598266	0.540332099	0.682594271	0.611463185
Gm19557	chr19	autosomes	Lin-	1.080579116	0.376423537	1.315534776	0.814108016	0.348353519	0.618841881	0.4835977
Itprip	chr19	autosomes	Lin-	19.19283938	13.02709761	20.80528888	19.4878855	0.678747805	0.9366794	0.807713603
5830416P10Rik	chr19	autosomes	Lin-	3.743297734	2.181319177	3.82686489	1.717494024	0.582726604	0.448799232	0.515762918
Pdcd4	chr19	autosomes	Lin-	129.703894	128.4725728	123.3869573	115.3852139	0.990506676	0.935149196	0.962827936
Shoc2	chr19	autosomes	Lin-	27.1530862	26.49022873	28.78348923	24.0636918	0.975588135	0.836024139	0.905806137
Gpam	chr19	autosomes	Lin-	11.09824402	8.354567907	9.258253853	8.620855914	0.752782863	0.931153547	0.841968205
Dclre1a	chr19	autosomes	Lin-	9.664577936	6.897864308	8.108004804	7.193319706	0.713726389	0.887187401	0.800456895
Fam160b1	chr19	autosomes	Lin-	21.26406645	19.43642847	27.21411129	22.73715644	0.914050401	0.835491419	0.87477091
Pdzd8	chr19	autosomes	Lin-	50.75030435	39.35334565	55.37901345	52.0994571	0.775430732	0.940779798	0.858105265
Frmd4a	chr2	autosomes	Lin-	19.14357842	16.14785172	17.82420218	16.57813022	0.84351271	0.930091011	0.886801861
Upf2	chr2	autosomes	Lin-	19.507225	15.85520623	22.63931942	22.13068009	0.812786351	0.977532923	0.895159637
Celf2	chr2	autosomes	Lin-	37.66893158	35.71707862	44.87303993	42.60128092	0.948184011	0.949373632	0.948778822
Il2ra	chr2	autosomes	Lin-	4.658560816	3.215941277	5.272926849	3.261163716	0.690329354	0.618473157	0.654401255
Fam188a	chr2	autosomes	Lin-	14.19262174	13.97184341	15.94949327	14.69129545	0.984444148	0.921113618	0.952778883
Stam	chr2	autosomes	Lin-	11.74951793	9.623814871	10.47976687	9.101113193	0.819081679	0.86844615	0.843763914
Nsun6	chr2	autosomes	Lin-	2.665170001	2.634914607	2.192204345	2.045336717	0.988647856	0.93300459	0.960826223
Arl5b	chr2	autosomes	Lin-	5.238519974	4.686203583	4.923684053	3.864301261	0.894566329	0.784839405	0.839702867
Arhgap21	chr2	autosomes	Lin-	21.93200491	21.92445498	19.67742234	19.37793914	0.999655758	0.984780364	0.992218061
Pdss1	chr2	autosomes	Lin-	7.284572621	3.385457228	8.598328337	4.701777947	0.464743425	0.546824657	0.505784041
Yme1l1	chr2	autosomes	Lin-	33.14774875	30.42883573	32.59421036	30.98745533	0.917975937	0.950704281	0.934340109
Il1rn	chr2	autosomes	Lin-	18.85978913	18.61793411	23.25307835	23.01151028	0.987176154	0.989611351	0.988393753
Ehmt1	chr2	autosomes	Lin-	21.09351093	20.0465954	22.88820536	19.26078547	0.950367886	0.841515758	0.895941822
Pnpla7	chr2	autosomes	Lin-	16.11643348	14.16504314	19.36627602	15.19694851	0.87891922	0.784711965	0.831815592
Nelfb	chr2	autosomes	Lin-	21.80678774	20.78254696	22.17624892	22.09544508	0.953031103	0.996356289	0.974693696
Ndor1	chr2	autosomes	Lin-	9.774038046	8.414517447	9.506925565	9.077215854	0.860904921	0.95480035	0.907852635
Snapc4	chr2	autosomes	Lin-	8.703404369	7.942871148	8.745194505	7.849397707	0.912616582	0.897566967	0.905091775
Sec16a	chr2	autosomes	Lin-	23.41731566	22.25537743	27.52195151	22.59917111	0.950381237	0.821132582	0.88575691
Vav2	chr2	autosomes	Lin-	6.65298447	4.741828982	6.211402302	4.012993238	0.712737119	0.646068801	0.67940296
Ralgds	chr2	autosomes	Lin-	3.410732026	2.659693627	3.961728467	2.07076738	0.779801405	0.52269291	0.651247157
6530402F18Rik	chr2	autosomes	Lin-	8.38219977	7.230916602	14.73956215	9.381016954	0.862651428	0.636451535	0.749551482
Mir133c	chr2	autosomes	Lin-	3.581268628	0	4.301043174	0	0	0	0
Slc27a4	chr2	autosomes	Lin-	15.40956475	13.99929621	17.79530552	15.30173855	0.908480962	0.859875012	0.884177987
Urm1	chr2	autosomes	Lin-	10.19877313	8.852611962	11.72099493	9.770708238	0.868007538	0.833607411	0.850807475
Odf2	chr2	autosomes	Lin-	20.16142	19.56906515	21.96418125	21.63606945	0.970619388	0.985061506	0.977840447
Gle1	chr2	autosomes	Lin-	17.11950438	15.29798667	15.84719713	13.85664982	0.893599857	0.874391206	0.883995532
Sptan1	chr2	autosomes	Lin-	27.7991545	26.63506755	38.47213158	34.70287501	0.958125095	0.902026313	0.930075704
Zer1	chr2	autosomes	Lin-	15.44083336	13.93615965	17.4587799	15.5939675	0.902552299	0.893187702	0.89787
Fnbp1	chr2	autosomes	Lin-	27.13289225	25.05665662	31.14273246	30.50657293	0.923479015	0.979572777	0.951525896
Gpr107	chr2	autosomes	Lin-	10.28953391	9.808968417	10.14145978	7.821486478	0.953295699	0.771238722	0.86226721
Prrc2b	chr2	autosomes	Lin-	35.80933585	33.73060347	35.56122247	35.22037431	0.941949988	0.990415173	0.96618258
St6galnac6	chr2	autosomes	Lin-	6.545568104	6.372312742	6.5478908	6.50867489	0.97353089	0.99401091	0.9837709
Sh2d3c	chr2	autosomes	Lin-	24.83969143	24.13676138	37.87094637	36.64510523	0.971701337	0.967631093	0.969666215
Fam129b	chr2	autosomes	Lin-	10.57299221	8.390951655	9.064285022	8.360964896	0.793621284	0.922407545	0.858014415
Ralgps1	chr2	autosomes	Lin-	4.210967188	2.602477699	4.628715726	3.945547064	0.618023742	0.852406434	0.735215088
Angptl2	chr2	autosomes	Lin-	2.067830567	1.140155735	2.569065111	1.492187935	0.551377735	0.580829162	0.566103449
Zbtb43	chr2	autosomes	Lin-	6.417993689	5.977612365	6.780635674	6.39289565	0.931383335	0.942816567	0.937099951
Nron	chr2	autosomes	Lin-	2.543343564	0.880660398	2.597008588	1.441694726	0.346260887	0.55513668	0.450698783
Rabepk	chr2	autosomes	Lin-	8.94353414	7.027690048	8.756852471	8.663528275	0.785784449	0.989342724	0.887563586
Phf19	chr2	autosomes	Lin-	2.241624575	2.237188951	3.61142513	2.394219287	0.998021246	0.662956922	0.830489084
Cntrl	chr2	autosomes	Lin-	24.00220064	21.26934084	27.72739776	26.20469551	0.886141282	0.945083117	0.9156122
Rc3h2	chr2	autosomes	Lin-	16.22085562	11.72053649	17.04105449	15.39220058	0.722559695	0.903242261	0.812900978
Gpr21	chr2	autosomes	Lin-	2.619299649	0.473713834	1.968759112	0.758095918	0.180855151	0.385062811	0.282958981
