Column1	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	seqnames	start	end	width	strand	source	type	score	phase	gene_id	transcript_id	exon_number	exon_id
11798	LINC00653	51.55067997	-0.348308029	0.320067012	-1.088234703	0.276491508	0.503788797	chr20	18794049	18796065	2017	+	refGene	transcript	NA	NA	LINC00653	NR_026885	NA	NA
11799	SAFB2	1532.7832	-0.259546818	0.115760446	-2.242102777	0.024954731	0.093808922	chr19	5586999	5622776	35778	-	refGene	transcript	NA	NA	SAFB2	NM_014649	NA	NA
11800	NAA20	698.9113313	0.092766418	0.13328194	0.696016419	0.486418547	0.701778458	chr20	20017290	20033629	16340	+	refGene	transcript	NA	NA	NAA20	NM_181528	NA	NA
11801	CFAP61	8.46285613	-1.002886852	0.592498636	-1.692639934	0.090524025	0.241407143	chr20	20056646	20172333	115688	+	refGene	transcript	NA	NA	CFAP61	NM_001167816	NA	NA
11802	LINC01431	6.460994248	-0.167015057	0.675810139	-0.247133104	0.804805215	0.90824655	chr20	23356594	23358127	1534	-	refGene	transcript	NA	NA	LINC01431	NR_109884	NA	NA
11803	GZF1	1229.015986	-0.117112703	0.212317725	-0.551591739	0.581228098	0.773254326	chr20	23364363	23373061	8699	+	refGene	transcript	NA	NA	GZF1	NM_001317019	NA	NA
11804	FAM53C	1747.437285	-0.242058432	0.26180764	-0.924565958	0.355191727	0.584618517	chr5	138337557	138349729	12173	+	refGene	transcript	NA	NA	FAM53C	NM_001135647	NA	NA
11805	TCFL5	775.8920819	0.435350347	0.096523461	4.510306014	0.00000647	0.0000762	chr20	62851494	62861822	10329	-	refGene	transcript	NA	NA	TCFL5	NM_001301726	NA	NA
11806	LOC101926889	5.841850203	-0.24992976	0.70599418	-0.354011076	0.723330582	0.864250715	chr20	25184672	25196892	12221	-	refGene	transcript	NA	NA	LOC101926889	NR_109994	NA	NA
11807	ZMYM3	1596.014655	-0.297746804	0.23159551	-1.285632888	0.198571213	0.409181549	chrX	71239624	71254140	14517	-	refGene	transcript	NA	NA	ZMYM3	NM_201599	NA	NA
11808	ZMIZ1-AS1	22.59843933	1.157564061	0.602642238	1.920814685	0.054755074	0.168802598	chr10	78943326	79067448	124123	-	refGene	transcript	NA	NA	ZMIZ1-AS1	NR_015429	NA	NA
11809	ZNF337-AS1	255.0675701	0.234806861	0.303030444	0.77486228	0.438421043	0.659848637	chr20	25624045	25675078	51034	+	refGene	transcript	NA	NA	ZNF337-AS1	NR_126466	NA	NA
11810	LOC105372582	35.74215238	-0.833426694	0.563715798	-1.478451902	0.139286862	0.324413478	chr20	25751208	25756050	4843	+	refGene	transcript	NA	NA	LOC105372582	NR_135006	NA	NA
11811	FAM182B	6.178445109	1.300832703	0.775662685	1.677059795	0.09353079	0.247032553	chr20	25763453	25796108	32656	-	refGene	transcript	NA	NA	FAM182B	NR_027061	NA	NA
11812	LOC101926935	9.280367409	1.937799901	0.832221889	2.328465434	0.019887403	0.079252139	chr20	25844667	25854021	9355	-	refGene	transcript	NA	NA	LOC101926935	NR_110001	NA	NA
11813	FRG1CP	168.5490539	-0.132161068	0.246193672	-0.536817489	0.59139369	0.780679371	chr20	28580633	28602665	22033	-	refGene	transcript	NA	NA	FRG1CP	NR_132315	NA	NA
11814	FRG1DP	17.85039019	0.044313266	0.438153312	0.10113644	0.919442151	0.964214682	chr20	29080390	29096832	16443	+	refGene	transcript	NA	NA	FRG1DP	NR_132316	NA	NA
11815	FRG1EP	24.21454782	-0.206250032	0.349341605	-0.590396416	0.554924913	0.753426169	chr20	29475879	29497334	21456	-	refGene	transcript	NA	NA	FRG1EP	NR_146067	NA	NA
11816	MIR4477B	27.14266979	0.065513173	0.468712914	0.139772494	0.888839747	0.949421556	chr20	29880384	29880463	80	+	refGene	transcript	NA	NA	MIR4477B	NR_039689	NA	NA
11817	LINC01597	135.1602663	-0.72723379	0.21700495	-3.351231346	0.000804531	0.005546426	chr20	30278906	30286537	7632	-	refGene	transcript	NA	NA	LINC01597	NR_145432	NA	NA
11818	FRG1BP	80.40603568	0.026025993	0.250032982	0.10409024	0.917097736	0.96283451	chr20	30377164	30399335	22172	+	refGene	transcript	NA	NA	FRG1BP	NR_003579	NA	NA
11819	EBI3	4.195725754	-0.075435748	0.958868321	-0.078671645	0.9372938	0.973295969	chr19	4229523	4237527	8005	+	refGene	transcript	NA	NA	EBI3	NM_005755	NA	NA
11820	HM13-AS1	7.163650042	-0.298425356	0.769913961	-0.387608708	0.698305624	0.849069731	chr20	31567587	31573263	5677	-	refGene	transcript	NA	NA	HM13-AS1	NR_046853	NA	NA
11821	MIR3193	7.121738522	1.540124419	0.723143541	2.129763084	0.033191178	0.11667416	chr20	31607186	31607240	55	+	refGene	transcript	NA	NA	MIR3193	NR_036161	NA	NA
11822	SUMO1P3	300.2920224	-0.709333946	0.130979087	-5.415627488	6.11E-08	0.00000107	chr1	160317265	160318470	1206	+	refGene	transcript	NA	NA	SUMO1P3	NR_002190	NA	NA
11823	HMCES	757.6919865	0.331298278	0.141340493	2.343972848	0.01907956	0.076643039	chr3	129278832	129306185	27354	+	refGene	transcript	NA	NA	HMCES	NM_001370345	NA	NA
11824	ABALON	8.288515826	-0.220650793	0.616780002	-0.357746348	0.720533145	0.862947106	chr20	31721507	31723409	1903	+	refGene	transcript	NA	NA	ABALON	NR_131907	NA	NA
11825	WDR6	2527.108246	0.125486359	0.268512385	0.467339183	0.640257227	0.812736564	chr3	49007391	49015951	8561	+	refGene	transcript	NA	NA	WDR6	NM_018031	NA	NA
11826	CLMN	161.4439501	-0.332239896	0.308799203	-1.075909175	0.281967878	0.509166725	chr14	95181940	95319908	137969	-	refGene	transcript	NA	NA	CLMN	NM_024734	NA	NA
11827	HAT1	1384.525316	-1.016529757	0.109760443	-9.261348922	2.02E-20	1.57E-18	chr2	171922425	171983686	61262	+	refGene	transcript	NA	NA	HAT1	NR_027862	NA	NA
11828	NAPA	517.2678575	0.312958481	0.191616418	1.633255047	0.102415367	0.263053496	chr19	47487637	47515063	27427	-	refGene	transcript	NA	NA	NAPA	NR_038457	NA	NA
11829	PLEKHF1	371.3479651	1.08866678	0.249281942	4.367210762	0.0000126	0.000138949	chr19	29665461	29675476	10016	+	refGene	transcript	NA	NA	PLEKHF1	NM_024310	NA	NA
11830	TSPY26P	4.911139933	-0.250849851	0.914647106	-0.274258618	0.783885884	0.898824277	chr20	32189146	32190360	1215	-	refGene	transcript	NA	NA	TSPY26P	NR_002781	NA	NA
11831	ZNF649	251.7022283	-0.341127172	0.203627283	-1.675252782	0.093884646	0.247420631	chr19	51889235	51905017	15783	-	refGene	transcript	NA	NA	ZNF649	NM_023074	NA	NA
11832	MIIP	246.1164279	0.307289676	0.196174173	1.566412498	0.117252079	0.288467358	chr1	12019498	12032045	12548	+	refGene	transcript	NA	NA	MIIP	NM_021933	NA	NA
11833	C8orf33	822.5435362	0.201136457	0.216747963	0.927973919	0.353421099	0.583081273	chr8	145052467	145056030	3564	+	refGene	transcript	NA	NA	C8orf33	NM_023080	NA	NA
11834	UBE2Z	2868.51253	-0.025611318	0.075116134	-0.340956292	0.733136486	0.870038651	chr17	48908407	48929056	20650	+	refGene	transcript	NA	NA	UBE2Z	NM_023079	NA	NA
11835	PIM3	753.9732227	-0.470229698	0.171069087	-2.74877072	0.005981921	0.029896937	chr22	49960772	49964072	3301	+	refGene	transcript	NA	NA	PIM3	NM_001001852	NA	NA
11836	HSP90AA1	24907.03509	-0.054549189	0.141276419	-0.38611673	0.69941022	0.849412397	chr14	102080742	102139749	59008	-	refGene	transcript	NA	NA	HSP90AA1	NM_001017963	NA	NA
11837	TBC1D8B	462.1556444	0.577304728	0.236393169	2.442137941	0.014600567	0.062029876	chrX	106802673	106876147	73475	+	refGene	transcript	NA	NA	TBC1D8B	NM_017752	NA	NA
11838	LPCAT1	2712.592159	0.0830098	0.236333118	0.351240661	0.725407808	0.865350358	chr5	1461427	1523960	62534	-	refGene	transcript	NA	NA	LPCAT1	NM_024830	NA	NA
11839	CSRP2	706.2536291	-0.567228043	0.110984004	-5.110899075	0.000000321	0.00000492	chr12	76858709	76879019	20311	-	refGene	transcript	NA	NA	CSRP2	NM_001300965	NA	NA
11840	NDNF	54.66494373	2.270369515	0.636074699	3.569344163	0.000357876	0.002762335	chr4	121035613	121072535	36923	-	refGene	transcript	NA	NA	NDNF	NM_024574	NA	NA
11841	FAM169A	1047.153767	-0.188840618	0.142301671	-1.327044281	0.184494035	0.389851922	chr5	74777574	74866966	89393	-	refGene	transcript	NA	NA	FAM169A	NM_015566	NA	NA
11842	RALY-AS1	66.55609489	-0.11419163	0.230054314	-0.496368131	0.619634705	0.799619224	chr20	33992488	33994367	1880	-	refGene	transcript	NA	NA	RALY-AS1	NR_109885	NA	NA
11843	MIR4755	4.103247897	0.052436614	0.895443984	0.058559346	0.953303093	0.981721061	chr20	34049119	34049190	72	+	refGene	transcript	NA	NA	MIR4755	NR_039911	NA	NA
11844	SLC25A5	3334.266762	0.043247953	0.190283763	0.227281364	0.820204963	0.914540646	chrX	119468444	119471396	2953	+	refGene	transcript	NA	NA	SLC25A5	NM_001152	NA	NA
11845	LARP4B	1761.600617	0.257739546	0.167857346	1.535467781	0.124668965	0.301373038	chr10	806914	931705	124792	-	refGene	transcript	NA	NA	LARP4B	NM_001351277	NA	NA
11846	SBDS	1094.923076	1.146638112	0.167421817	6.848797437	7.45E-12	2.28E-10	chr7	66987680	66995586	7907	-	refGene	transcript	NA	NA	SBDS	NM_016038	NA	NA
11847	FAM83C-AS1	7.294277401	0.653420439	0.661981912	0.987066909	0.323609839	0.553823432	chr20	35285251	35285772	522	+	refGene	transcript	NA	NA	FAM83C-AS1	NR_109815	NA	NA
11848	PEX2	516.5632403	-0.064071118	0.128994055	-0.496698229	0.619401872	0.799506143	chr8	76980258	77001044	20787	-	refGene	transcript	NA	NA	PEX2	NM_001172086	NA	NA
11849	IFTAP	149.8565523	-0.128446941	0.201940627	-0.636062899	0.524735426	0.731626553	chr11	36594493	36659291	64799	+	refGene	transcript	NA	NA	IFTAP	NM_001276727	NA	NA
11850	MIR1289-1	2.729250952	-0.655883801	0.871418435	-0.752662298	0.451652871	0.671805685	chr20	35453954	35454097	144	-	refGene	transcript	NA	NA	MIR1289-1	NR_031620	NA	NA
11851	WDR33	2493.229948	-0.652969775	0.082421621	-7.922311774	2.33E-15	1.04E-13	chr2	127735379	127811171	75793	-	refGene	transcript	NA	NA	WDR33	NM_001006623	NA	NA
11852	PTPN18	751.7695484	-0.454290991	0.160024178	-2.838889703	0.00452708	0.02370904	chr2	130356056	130375405	19350	+	refGene	transcript	NA	NA	PTPN18	NM_001142370	NA	NA
11853	FZD3	703.7814852	-0.097832714	0.149306883	-0.65524584	0.512309485	0.72249937	chr8	28494212	28574258	80047	+	refGene	transcript	NA	NA	FZD3	NM_017412	NA	NA
11854	ALKBH7	263.9175773	0.198894114	0.147353095	1.349779002	0.177086882	0.37973791	chr19	6372794	6375250	2457	+	refGene	transcript	NA	NA	ALKBH7	NM_032306	NA	NA
11855	COMMD2	484.4250876	0.040427518	0.12284928	0.329082251	0.742093519	0.876252823	chr3	149738472	149752489	14018	-	refGene	transcript	NA	NA	COMMD2	NM_016094	NA	NA
11856	ATP6V1D	1354.291568	-0.336819008	0.139351098	-2.41705314	0.015646733	0.065547231	chr14	67337872	67359804	21933	-	refGene	transcript	NA	NA	ATP6V1D	NM_015994	NA	NA
11857	RWDD1	643.3833581	0.181059794	0.158137448	1.144952046	0.252229023	0.476041933	chr6	116571504	116597675	26172	+	refGene	transcript	NA	NA	RWDD1	NM_016104	NA	NA
11858	CERS4	225.9324082	-0.266332824	0.138490332	-1.923114922	0.054465619	0.168067082	chr19	8209370	8262420	53051	+	refGene	transcript	NA	NA	CERS4	NM_024552	NA	NA
11859	NHS	48.90999346	-0.917170189	0.40890434	-2.24299451	0.024897169	0.093721839	chrX	17635500	17735993	100494	+	refGene	transcript	NA	NA	NHS	NM_001291868	NA	NA
11860	POGK	2506.993408	-0.313319862	0.112661737	-2.781067201	0.005418052	0.027613509	chr1	166839475	166856346	16872	+	refGene	transcript	NA	NA	POGK	NM_017542	NA	NA
11861	CRYGS	16.62051171	-0.775552916	0.424209162	-1.828232358	0.067514687	0.195948112	chr3	186538443	186544380	5938	-	refGene	transcript	NA	NA	CRYGS	NM_017541	NA	NA
11862	NCK2	517.1549425	-0.338836263	0.145565409	-2.327725146	0.019926703	0.079370456	chr2	105744912	105894272	149361	+	refGene	transcript	NA	NA	NCK2	NM_003581	NA	NA
11863	APOBEC3F	277.8763586	-0.490477282	0.215068145	-2.28056685	0.022574091	0.087080531	chr22	39040864	39044423	3560	+	refGene	transcript	NA	NA	APOBEC3F	NM_001006666	NA	NA
11864	TGFB2	55.66220427	-6.679854632	0.839525413	-7.956703314	1.77E-15	8.04E-14	chr1	218345336	218444619	99284	+	refGene	transcript	NA	NA	TGFB2	NM_003238	NA	NA
11865	TMEM141	841.6723194	0.752451011	0.156949223	4.794232166	0.00000163	0.0000216	chr9	136791344	136793317	1974	+	refGene	transcript	NA	NA	TMEM141	NM_032928	NA	NA
11866	CAMK2N1	17.57259492	-2.971526258	0.675582342	-4.39846644	0.0000109	0.000122335	chr1	20482391	20486210	3820	-	refGene	transcript	NA	NA	CAMK2N1	NM_018584	NA	NA
11867	STAMBPL1	427.9064233	0.1999994	0.347713156	0.575185025	0.565166169	0.761080612	chr10	88880245	88923487	43243	+	refGene	transcript	NA	NA	STAMBPL1	NM_020799	NA	NA
11868	DCK	796.4840827	-0.248913379	0.111931302	-2.223804909	0.026161573	0.097000418	chr4	70993649	71030912	37264	+	refGene	transcript	NA	NA	DCK	NM_000788	NA	NA
11869	PSMD14	3287.407852	-0.500167261	0.165239374	-3.026925416	0.002470549	0.014394543	chr2	161308425	161411717	103293	+	refGene	transcript	NA	NA	PSMD14	NM_005805	NA	NA
11870	ANKHD1	102.6265981	-0.332794774	0.215292981	-1.545776236	0.122158618	0.297744733	chr5	140401833	140472477	70645	+	refGene	transcript	NA	NA	ANKHD1	NM_017978	NA	NA
11871	SIX4	1903.277049	0.95332723	0.076319824	12.49121369	8.34E-36	1.77E-33	chr14	60709539	60724351	14813	-	refGene	transcript	NA	NA	SIX4	NM_017420	NA	NA
11872	F8A1	315.3657932	-0.133477007	0.16984506	-0.785875123	0.43194065	0.653971433	chrX	155382100	155383801	1702	+	refGene	transcript	NA	NA	F8A1	NM_012151	NA	NA
11873	KRT222	21.66017445	-0.941873447	0.796091067	-1.183122742	0.236760506	0.4587898	chr17	40654665	40665177	10513	-	refGene	transcript	NA	NA	KRT222	NM_152349	NA	NA
11874	SNHG17	329.1141195	0.344181095	0.128786074	2.67250242	0.007528783	0.036161803	chr20	38420588	38435377	14790	-	refGene	transcript	NA	NA	SNHG17	NR_015366	NA	NA
11875	SNORA71B	23.96304642	0.303044927	0.319536153	0.948390111	0.342930892	0.573769716	chr20	38425195	38425330	136	-	refGene	transcript	NA	NA	SNORA71B	NR_002910	NA	NA
11876	SNORA71A	351.7122386	0.410160784	0.25432984	1.612711999	0.106807093	0.270956151	chr20	38427306	38427443	138	-	refGene	transcript	NA	NA	SNORA71A	NR_002911	NA	NA
11877	SNORA71C	69.86996589	0.149829703	0.232647961	0.644018981	0.519563126	0.727608623	chr20	38429667	38429804	138	-	refGene	transcript	NA	NA	SNORA71C	NR_003017	NA	NA
11878	SNORA71D	104.0741436	0.725892819	0.296491689	2.448273747	0.014354255	0.061203816	chr20	38433862	38433999	138	-	refGene	transcript	NA	NA	SNORA71D	NR_003018	NA	NA
11879	SNORA71E	5.538558774	1.606063254	0.734276443	2.187273295	0.028722579	0.104112258	chr20	38448083	38448218	136	+	refGene	transcript	NA	NA	SNORA71E	NR_002972	NA	NA
11880	SNORA60	7.680781588	-0.102623974	0.539761335	-0.190128428	0.849208494	0.92981744	chr20	38449369	38449504	136	+	refGene	transcript	NA	NA	SNORA60	NR_002986	NA	NA
11881	CNIH1	2120.210723	-0.108562106	0.094475061	-1.149108608	0.250511199	0.474302192	chr14	54423561	54441374	17814	-	refGene	transcript	NA	NA	CNIH1	NM_005776	NA	NA
11882	TBKBP1	554.6936457	0.533849301	0.108147805	4.936293455	0.000000796	0.0000113	chr17	47695264	47712063	16800	+	refGene	transcript	NA	NA	TBKBP1	NM_014726	NA	NA
11883	ANKMY2	516.0370137	-0.425420972	0.203950485	-2.085903213	0.036987391	0.126439927	chr7	16599780	16645754	45975	-	refGene	transcript	NA	NA	ANKMY2	NM_020319	NA	NA
11884	LOC100128988	3.180605215	1.900240817	1.791461532	1.060720972	0.288816726	0.517417233	chr20	40980713	41025396	44684	+	refGene	transcript	NA	NA	LOC100128988	NR_145524	NA	NA
11885	CDK2AP2	517.1334301	0.333785164	0.176793336	1.887996301	0.059026447	0.177951972	chr11	67506497	67508162	1666	-	refGene	transcript	NA	NA	CDK2AP2	NM_001271849	NA	NA
11886	SIRT4	15.76993381	-1.320725301	0.547682687	-2.411479003	0.015887967	0.066255348	chr12	120302321	120313242	10922	+	refGene	transcript	NA	NA	SIRT4	NM_012240	NA	NA
11887	FOXRED1	187.6337349	0.207818246	0.165332119	1.256974429	0.208762895	0.423994283	chr11	126269154	126278126	8973	+	refGene	transcript	NA	NA	FOXRED1	NR_037648	NA	NA
11888	UBIAD1	425.4156023	-0.182842489	0.165113718	-1.107373096	0.268132653	0.495194003	chr1	11273198	11288434	15237	+	refGene	transcript	NA	NA	UBIAD1	NM_013319	NA	NA
11889	PCDHA11	52.597992	-1.007362516	0.315726914	-3.190613378	0.001419711	0.008998768	chr5	140867513	140871600	4088	+	refGene	transcript	NA	NA	PCDHA11	NM_031861	NA	NA
11890	CYBA	6.238804944	2.269850129	0.857989594	2.645545056	0.008155942	0.038701482	chr16	88643289	88651053	7765	-	refGene	transcript	NA	NA	CYBA	NM_000101	NA	NA
11891	COL3A1	15089.1752	0.106764985	0.180034353	0.593025628	0.553164001	0.752096269	chr2	188974373	189012746	38374	+	refGene	transcript	NA	NA	COL3A1	NM_000090	NA	NA
11892	LRIG1	52.74553837	-1.475540927	0.430675285	-3.426110063	0.000612292	0.00438398	chr3	355693	371099	15407	-	refGene	transcript	NA	NA	LRIG1	NM_015541	NA	NA
11893	COPE	1779.592375	-0.290818393	0.135219265	-2.150717154	0.031498532	0.112083745	chr19	18899514	18919387	19874	-	refGene	transcript	NA	NA	COPE	NM_199444	NA	NA
11894	OSER1-DT	40.98757094	-0.068609093	0.405383487	-0.169244913	0.865604004	0.937029326	chr20	44210960	44226027	15068	+	refGene	transcript	NA	NA	OSER1-DT	NR_038339	NA	NA
11895	DDX55	643.2770069	-0.153835069	0.123297995	-1.247668856	0.212152351	0.428350145	chr12	123602099	123620943	18845	+	refGene	transcript	NA	NA	DDX55	NM_020936	NA	NA
11896	DNASE1L1	526.5537919	0.237210709	0.135501451	1.750613792	0.080012458	0.221901575	chrX	154401236	154409254	8019	-	refGene	transcript	NA	NA	DNASE1L1	NM_006730	NA	NA
11897	ERMP1	2148.449781	0.398162714	0.310496213	1.282343222	0.199722272	0.411245636	chr9	5784572	5833117	48546	-	refGene	transcript	NA	NA	ERMP1	NM_024896	NA	NA
11898	DYRK1B	337.1955292	-0.349676205	0.198835786	-1.758618062	0.078642403	0.21908327	chr19	85223	94109	8887	-	refGene	transcript	NA	NA	DYRK1B	NM_006484	NA	NA
11899	CIT	1250.798982	0.410295791	0.191706805	2.140225496	0.032336548	0.114449345	chr12	119685791	119877320	191530	-	refGene	transcript	NA	NA	CIT	NM_001206999	NA	NA
11900	CCAR2	2184.038956	-0.065140798	0.058063581	-1.121887366	0.261910333	0.487298365	chr8	22604757	22621514	16758	+	refGene	transcript	NA	NA	CCAR2	NR_033902	NA	NA
11901	KCNK15-AS1	4.096257937	0.592059177	1.053083576	0.562214805	0.573969676	0.767445764	chr20	44711862	44746227	34366	-	refGene	transcript	NA	NA	KCNK15-AS1	NR_132377	NA	NA
11902	MON1B	635.9046783	0.297451785	0.14282414	2.08264363	0.037283719	0.127210312	chr16	77191190	77202398	11209	+	refGene	transcript	NA	NA	MON1B	NM_001286639	NA	NA
11903	DMGDH	3.018824423	-0.320843554	0.779291376	-0.411711927	0.680550582	0.837931975	chr5	79020667	79069674	49008	-	refGene	transcript	NA	NA	DMGDH	NR_104002	NA	NA
11904	STK4-AS1	5.93803349	-1.067537875	0.647003739	-1.649971724	0.098948719	0.257443914	chr20	44963799	44966458	2660	-	refGene	transcript	NA	NA	STK4-AS1	NR_038341	NA	NA
11905	ARRDC2	474.0227883	0.511786294	0.306340011	1.670647895	0.094791246	0.249166424	chr19	18001124	18014102	12979	+	refGene	transcript	NA	NA	ARRDC2	NM_001025604	NA	NA
11906	SETD4	253.4941957	-0.008584296	0.131872344	-0.065095498	0.948097965	0.978915001	chr21	36034541	36060526	25986	-	refGene	transcript	NA	NA	SETD4	NM_017438	NA	NA
11907	LOC105372631	13.67319765	-1.250949683	0.648276628	-1.929654147	0.053649705	0.166048908	chr20	45427422	45448581	21160	+	refGene	transcript	NA	NA	LOC105372631	NR_159957	NA	NA
11908	UTP15	1060.079227	-0.289267278	0.116889883	-2.474699	0.013334851	0.057751722	chr5	73565743	73583380	17638	+	refGene	transcript	NA	NA	UTP15	NM_032175	NA	NA
11909	SEMA6B	160.1038194	0.608046828	0.218232146	2.78623859	0.005332361	0.027252455	chr19	4542593	4559684	17092	-	refGene	transcript	NA	NA	SEMA6B	NM_032108	NA	NA
11910	SLC12A5-AS1	10.06550417	0.132910859	0.553795006	0.240000104	0.810330176	0.910288632	chr20	46013502	46022073	8572	-	refGene	transcript	NA	NA	SLC12A5-AS1	NR_147699	NA	NA
11911	BDH2	279.7892156	-1.166903176	0.192522535	-6.061125134	1.35E-09	2.99E-08	chr4	103077592	103099834	22243	-	refGene	transcript	NA	NA	BDH2	NM_020139	NA	NA
11912	ERH	3656.051573	-0.213166042	0.172716027	-1.234199542	0.217128558	0.435258437	chr14	69380128	69398299	18172	-	refGene	transcript	NA	NA	ERH	NM_004450	NA	NA
11913	CLTRN	6.52565982	0.813261458	0.663354715	1.225982781	0.220205155	0.438884653	chrX	15627318	15664805	37488	-	refGene	transcript	NA	NA	CLTRN	NM_020665	NA	NA
11914	NRIP1	769.6810538	0.211353577	0.11797357	1.79153329	0.073207757	0.20809598	chr21	14961235	15065000	103766	-	refGene	transcript	NA	NA	NRIP1	NM_003489	NA	NA
11915	SMIM10L2B	30.29497017	-0.350356605	0.375035716	-0.934195305	0.350203157	0.580214365	chrX	135094985	135098712	3728	-	refGene	transcript	NA	NA	SMIM10L2B	NM_001348255	NA	NA
11916	ZNF658	280.5788664	-0.560085382	0.178179554	-3.143376261	0.00167011	0.010274443	chr9	66900725	66921429	20705	+	refGene	transcript	NA	NA	ZNF658	NM_033160	NA	NA
11917	MINAR1	20.79221412	0.86545397	0.469889535	1.841824314	0.065500852	0.191630018	chr15	79432336	79472302	39967	+	refGene	transcript	NA	NA	MINAR1	NM_015206	NA	NA
11918	ARC	245.7388884	1.074141672	0.3819905	2.811959123	0.004924076	0.025462572	chr8	142611049	142614479	3431	-	refGene	transcript	NA	NA	ARC	NM_015193	NA	NA
11919	AASS	131.2282664	-0.233194226	0.200913999	-1.160666884	0.245777394	0.469150759	chr7	122073550	122144249	70700	-	refGene	transcript	NA	NA	AASS	NM_005763	NA	NA
11920	LOC101927377	6.707282024	-2.169183634	0.666112692	-3.256481465	0.001128023	0.00742338	chr20	47352561	47354632	2072	+	refGene	transcript	NA	NA	LOC101927377	NR_134501	NA	NA
11921	ANKRD18A	165.1933428	0.039065406	0.373412513	0.104617291	0.916679493	0.96283451	chr9	38571364	38620596	49233	-	refGene	transcript	NA	NA	ANKRD18A	NM_147195	NA	NA
11922	LINC01522	2.935980207	1.436211255	1.694762489	0.847441022	0.396749348	0.623312319	chr20	47980093	47990117	10025	-	refGene	transcript	NA	NA	LINC01522	NR_110027	NA	NA
11923	SATL1	11.19785567	1.727674424	0.694010521	2.489406676	0.012795651	0.05577231	chrX	85092284	85243779	151496	-	refGene	transcript	NA	NA	SATL1	NM_001367858	NA	NA
